complex_id,month,day_group,ridership
134,4,total,105223.33
134,4,weekday,85776.67
134,4,weekend,19446.67
135,4,total,79450.67
135,4,weekday,64415.67
135,4,weekend,15035.0
136,4,total,124708.0
136,4,weekday,102303.67
136,4,weekend,22404.33
137,4,total,92669.33
137,4,weekday,78223.33
137,4,weekend,14446.0
138,4,total,300152.67
138,4,weekday,252360.0
138,4,weekend,47792.67
141,4,total,46073.67
141,4,weekday,37369.0
141,4,weekend,8704.67
143,4,total,262318.33
143,4,weekday,201192.33
143,4,weekend,61126.0
144,4,total,181840.0
144,4,weekday,141139.67
144,4,weekend,40700.33
145,4,total,125490.0
145,4,weekday,98972.67
145,4,weekend,26517.33
146,4,total,287254.67
146,4,weekday,227413.0
146,4,weekend,59841.67
147,4,total,344971.0
147,4,weekday,277084.33
147,4,weekend,67886.67
149,4,total,116339.5
149,4,weekday,91954.0
149,4,weekend,24385.5
150,4,total,79915.67
150,4,weekday,63508.67
150,4,weekend,16407.0
151,4,total,634825.0
151,4,weekday,497921.33
151,4,weekend,136903.67
152,4,total,139490.67
152,4,weekday,118871.67
152,4,weekend,20619.0
153,4,total,782039.67
153,4,weekday,604389.33
153,4,weekend,177650.33
154,4,total,193215.0
154,4,weekday,162259.0
154,4,weekend,30956.0
155,4,total,190553.5
155,4,weekday,153704.0
155,4,weekend,36849.5
156,4,total,133175.33
156,4,weekday,110853.33
156,4,weekend,22322.0
157,4,total,237435.0
157,4,weekday,206847.33
157,4,weekend,30587.67
158,4,total,267982.0
158,4,weekday,228768.5
158,4,weekend,39213.5
159,4,total,352576.0
159,4,weekday,287475.0
159,4,weekend,65101.0
160,4,total,235458.0
160,4,weekday,187864.0
160,4,weekend,47594.0
162,4,total,547085.0
162,4,weekday,433963.33
162,4,weekend,113121.67
164,4,total,2072670.33
164,4,weekday,1713425.67
164,4,weekend,359244.67
165,4,total,622407.33
165,4,weekday,516013.0
165,4,weekend,106394.33
167,4,total,1189003.0
167,4,weekday,911228.33
167,4,weekend,277774.67
168,4,total,324488.0
168,4,weekday,281063.67
168,4,weekend,43424.33
169,4,total,515800.67
169,4,weekday,436531.67
169,4,weekend,79269.0
173,4,total,277510.67
173,4,weekday,214461.0
173,4,weekend,63049.67
175,4,total,285575.67
175,4,weekday,228746.0
175,4,weekend,56829.67
176,4,total,130435.67
176,4,weekday,101984.0
176,4,weekend,28451.67
177,4,total,178693.0
177,4,weekday,150274.33
177,4,weekend,28418.67
179,4,total,485393.67
179,4,weekday,377917.67
179,4,weekend,107476.0
180,4,total,169969.33
180,4,weekday,139582.67
180,4,weekend,30386.67
181,4,total,441431.0
181,4,weekday,345868.33
181,4,weekend,95562.67
182,4,total,154245.33
182,4,weekday,123214.0
182,4,weekend,31031.33
183,4,total,147023.67
183,4,weekday,119277.67
183,4,weekend,27746.0
185,4,total,69761.33
185,4,weekday,58645.67
185,4,weekend,11115.67
186,4,total,80273.0
186,4,weekday,64814.67
186,4,weekend,15458.33
187,4,total,83729.33
187,4,weekday,68619.67
187,4,weekend,15109.67
188,4,total,288631.67
188,4,weekday,223530.33
188,4,weekend,65101.33
189,4,total,153776.33
189,4,weekday,128515.67
189,4,weekend,25260.67
190,4,total,109355.33
190,4,weekday,92380.67
190,4,weekend,16974.67
191,4,total,71721.33
191,4,weekday,61931.33
191,4,weekend,9790.0
192,4,total,194430.0
192,4,weekday,163869.33
192,4,weekend,30560.67
193,4,total,45682.33
193,4,weekday,39833.67
193,4,weekend,5848.67
194,4,total,63105.0
194,4,weekday,55791.67
194,4,weekend,7313.33
195,4,total,190059.33
195,4,weekday,163489.67
195,4,weekend,26569.67
196,4,total,56273.33
196,4,weekday,38278.67
196,4,weekend,17994.67
197,4,total,23929.0
197,4,weekday,20601.67
197,4,weekend,3327.33
198,4,total,67199.33
198,4,weekday,52532.0
198,4,weekend,14667.33
199,4,total,7556.67
199,4,weekday,6685.67
199,4,weekend,871.0
200,4,total,17983.67
200,4,weekday,14559.0
200,4,weekend,3424.67
201,4,total,10457.67
201,4,weekday,8912.67
201,4,weekend,1545.0
202,4,total,5014.67
202,4,weekday,4450.0
202,4,weekend,564.67
203,4,total,15743.33
203,4,weekday,12669.33
203,4,weekend,3074.0
204,4,total,60956.67
204,4,weekday,49388.67
204,4,weekend,11568.0
205,4,total,56618.33
205,4,weekday,46121.67
205,4,weekend,10496.67
206,4,total,18641.0
206,4,weekday,15342.33
206,4,weekend,3298.67
207,4,total,24559.67
207,4,weekday,20316.33
207,4,weekend,4243.33
208,4,total,47000.33
208,4,weekday,39502.33
208,4,weekend,7498.0
209,4,total,119003.67
209,4,weekday,97389.33
209,4,weekend,21614.33
210,4,total,225625.0
210,4,weekday,182933.67
210,4,weekend,42691.33
211,4,total,188793.0
211,4,weekday,153265.67
211,4,weekend,35527.33
212,4,total,211176.0
212,4,weekday,170718.67
212,4,weekend,40457.33
213,4,total,313189.0
213,4,weekday,249797.67
213,4,weekend,63391.33
214,4,total,132133.33
214,4,weekday,104741.33
214,4,weekend,27392.0
215,4,total,258363.0
215,4,weekday,209678.67
215,4,weekend,48684.33
216,4,total,134473.0
216,4,weekday,108235.0
216,4,weekend,26238.0
217,4,total,180882.33
217,4,weekday,145238.0
217,4,weekend,35644.33
218,4,total,253737.5
218,4,weekday,199018.5
218,4,weekend,54719.0
220,4,total,96231.33
220,4,weekday,76875.67
220,4,weekend,19355.67
221,4,total,283793.67
221,4,weekday,230181.33
221,4,weekend,53612.33
222,4,total,207027.67
222,4,weekday,159542.0
222,4,weekend,47485.67
223,4,total,549809.33
223,4,weekday,452336.33
223,4,weekend,97473.0
224,4,total,360203.5
224,4,weekday,296405.0
224,4,weekend,63798.5
225,4,total,1426136.0
225,4,weekday,1274087.33
225,4,weekend,152048.67
228,4,total,683924.5
228,4,weekday,610634.0
228,4,weekend,73290.5
231,4,total,633139.33
231,4,weekday,502858.0
231,4,weekend,130281.33
232,4,total,442847.67
232,4,weekday,345467.0
232,4,weekend,97380.67
234,4,total,362944.67
234,4,weekday,294672.67
234,4,weekend,68272.0
235,4,total,285221.67
235,4,weekday,235029.33
235,4,weekend,50192.33
236,4,total,294220.67
236,4,weekday,238250.0
236,4,weekend,55970.67
237,4,total,296366.67
237,4,weekday,247377.67
237,4,weekend,48989.0
238,4,total,121861.0
238,4,weekday,98175.33
238,4,weekend,23685.67
240,4,total,298884.33
240,4,weekday,245909.0
240,4,weekend,52975.33
241,4,total,158472.0
241,4,weekday,129998.67
241,4,weekend,28473.33
242,4,total,149557.0
242,4,weekday,124065.33
242,4,weekend,25491.67
243,4,total,259722.0
243,4,weekday,204822.67
243,4,weekend,54899.33
244,4,total,96010.67
244,4,weekday,82257.33
244,4,weekend,13753.33
245,4,total,93161.0
245,4,weekday,79490.0
245,4,weekend,13671.0
246,4,total,35006.0
246,4,weekday,30045.33
246,4,weekend,4960.67
247,4,total,22975.0
247,4,weekday,18997.67
247,4,weekend,3977.33
248,4,total,59073.33
248,4,weekday,50743.0
248,4,weekend,8330.33
249,4,total,51159.0
249,4,weekday,43212.0
249,4,weekend,7947.0
250,4,total,109819.0
250,4,weekday,94402.33
250,4,weekend,15416.67
251,4,total,37821.0
251,4,weekday,31871.67
251,4,weekend,5949.33
252,4,total,64654.0
252,4,weekday,56079.0
252,4,weekend,8575.0
253,4,total,37521.33
253,4,weekday,32877.0
253,4,weekend,4644.33
254,4,total,538509.67
254,4,weekday,467487.67
254,4,weekend,71022.0
255,4,total,216170.0
255,4,weekday,178175.67
255,4,weekend,37994.33
256,4,total,168894.67
256,4,weekday,138779.67
256,4,weekend,30115.0
257,4,total,111935.67
257,4,weekday,94011.67
257,4,weekend,17924.0
258,4,total,124610.0
258,4,weekday,106371.33
258,4,weekend,18238.67
259,4,total,653223.67
259,4,weekday,554421.67
259,4,weekend,98802.0
260,4,total,89101.0
260,4,weekday,76374.0
260,4,weekend,12727.0
261,4,total,691669.67
261,4,weekday,576790.67
261,4,weekend,114879.0
262,4,total,223267.33
262,4,weekday,191483.67
262,4,weekend,31783.67
263,4,total,408067.0
263,4,weekday,337408.0
263,4,weekend,70659.0
264,4,total,549884.67
264,4,weekday,444132.67
264,4,weekend,105752.0
265,4,total,487484.33
265,4,weekday,398261.0
265,4,weekend,89223.33
266,4,total,335162.67
266,4,weekday,269155.0
266,4,weekend,66007.67
268,4,total,94788.0
268,4,weekday,76784.67
268,4,weekend,18003.33
269,4,total,178402.0
269,4,weekday,149623.33
269,4,weekend,28778.67
270,4,total,228997.67
270,4,weekday,188447.0
270,4,weekend,40550.67
271,4,total,409895.0
271,4,weekday,321366.67
271,4,weekend,88528.33
272,4,total,123346.33
272,4,weekday,108250.33
272,4,weekend,15096.0
273,4,total,316130.67
273,4,weekday,270443.0
273,4,weekend,45687.67
276,4,total,603346.67
276,4,weekday,561575.33
276,4,weekend,41771.33
277,4,total,427332.0
277,4,weekday,371960.0
277,4,weekend,55372.0
278,4,total,924668.33
278,4,weekday,793239.67
278,4,weekend,131428.67
279,4,total,619370.0
279,4,weekday,504804.67
279,4,weekend,114565.33
280,4,total,127704.67
280,4,weekday,101584.33
280,4,weekend,26120.33
282,4,total,44364.0
282,4,weekday,36915.67
282,4,weekend,7448.33
283,4,total,234687.33
283,4,weekday,202904.67
283,4,weekend,31782.67
284,4,total,231373.0
284,4,weekday,196679.67
284,4,weekend,34693.33
286,4,total,112353.33
286,4,weekday,94325.67
286,4,weekend,18027.67
287,4,total,62576.33
287,4,weekday,54079.33
287,4,weekend,8497.0
288,4,total,144903.67
288,4,weekday,122949.67
288,4,weekend,21954.0
289,4,total,232717.0
289,4,weekday,188395.67
289,4,weekend,44321.33
290,4,total,136231.0
290,4,weekday,111709.67
290,4,weekend,24521.33
291,4,total,135565.33
291,4,weekday,112899.0
291,4,weekend,22666.33
292,4,total,140525.0
292,4,weekday,112800.0
292,4,weekend,27725.0
293,4,total,185977.67
293,4,weekday,157836.0
293,4,weekend,28141.67
294,4,total,107765.5
294,4,weekday,90369.5
294,4,weekend,17396.0
295,4,total,248232.33
295,4,weekday,208017.33
295,4,weekend,40215.0
296,4,total,138369.33
296,4,weekday,113764.67
296,4,weekend,24604.67
297,4,total,48353.33
297,4,weekday,40199.33
297,4,weekend,8154.0
298,4,total,166513.0
298,4,weekday,134505.67
298,4,weekend,32007.33
299,4,total,181901.67
299,4,weekday,146517.33
299,4,weekend,35384.33
300,4,total,207142.67
300,4,weekday,169596.67
300,4,weekend,37546.0
301,4,total,302699.67
301,4,weekday,245849.33
301,4,weekend,56850.33
303,4,total,302355.33
303,4,weekday,245294.67
303,4,weekend,57060.67
304,4,total,256692.0
304,4,weekday,202787.67
304,4,weekend,53904.33
305,4,total,368084.33
305,4,weekday,289472.33
305,4,weekend,78612.0
306,4,total,206677.67
306,4,weekday,162192.0
306,4,weekend,44485.67
307,4,total,423535.33
307,4,weekday,354449.33
307,4,weekend,69086.0
308,4,total,339460.0
308,4,weekday,268959.33
308,4,weekend,70500.67
309,4,total,342904.67
309,4,weekday,269499.67
309,4,weekend,73405.0
310,4,total,986978.33
310,4,weekday,772511.33
310,4,weekend,214467.0
311,4,total,505516.0
311,4,weekday,401537.67
311,4,weekend,103978.33
312,4,total,424255.67
312,4,weekday,326797.67
312,4,weekend,97458.0
313,4,total,1057331.0
313,4,weekday,819827.67
313,4,weekend,237503.33
314,4,total,613951.33
314,4,weekday,496770.0
314,4,weekend,117181.33
316,4,total,684299.67
316,4,weekday,563059.67
316,4,weekend,121240.0
318,4,total,2177390.0
318,4,weekday,1819594.33
318,4,weekend,357795.67
319,4,total,381808.33
319,4,weekday,325846.33
319,4,weekend,55962.0
320,4,total,394124.0
320,4,weekday,319380.0
320,4,weekend,74744.0
321,4,total,220082.0
321,4,weekday,186174.0
321,4,weekend,33908.0
323,4,total,280465.0
323,4,weekday,211096.67
323,4,weekend,69368.33
324,4,total,372731.0
324,4,weekday,332868.0
324,4,weekend,39863.0
325,4,total,155862.67
325,4,weekday,136105.0
325,4,weekend,19757.67
326,4,total,147580.33
326,4,weekday,128178.67
326,4,weekend,19401.67
327,4,total,524161.0
327,4,weekday,458764.33
327,4,weekend,65396.67
328,4,total,338650.0
328,4,weekday,301315.0
328,4,weekend,37335.0
329,4,total,234072.33
329,4,weekday,201630.67
329,4,weekend,32441.67
333,4,total,581731.67
333,4,weekday,540768.67
333,4,weekend,40963.0
334,4,total,145448.0
334,4,weekday,120659.67
334,4,weekend,24788.33
336,4,total,185588.0
336,4,weekday,160668.33
336,4,weekend,24919.67
337,4,total,270985.33
337,4,weekday,226334.33
337,4,weekend,44651.0
339,4,total,100690.33
339,4,weekday,81355.67
339,4,weekend,19334.67
340,4,total,193194.0
340,4,weekday,157910.33
340,4,weekend,35283.67
341,4,total,157824.67
341,4,weekday,109329.67
341,4,weekend,48495.0
343,4,total,105003.0
343,4,weekday,83981.67
343,4,weekend,21021.33
344,4,total,113902.0
344,4,weekday,92879.67
344,4,weekend,21022.33
345,4,total,721882.33
345,4,weekday,584742.0
345,4,weekend,137140.33
346,4,total,164782.0
346,4,weekday,146544.0
346,4,weekend,18238.0
347,4,total,132659.67
347,4,weekday,116728.33
347,4,weekend,15931.33
348,4,total,127043.33
348,4,weekday,109659.33
348,4,weekend,17384.0
349,4,total,52373.5
349,4,weekday,45925.5
349,4,weekend,6448.0
350,4,total,103058.0
350,4,weekday,89737.33
350,4,weekend,13320.67
351,4,total,72252.33
351,4,weekday,63218.67
351,4,weekend,9033.67
352,4,total,143088.0
352,4,weekday,124683.33
352,4,weekend,18404.67
353,4,total,99952.67
353,4,weekday,85311.0
353,4,weekend,14641.67
354,4,total,148116.67
354,4,weekday,121884.33
354,4,weekend,26232.33
355,4,total,169157.0
355,4,weekday,145942.33
355,4,weekend,23214.67
356,4,total,243464.0
356,4,weekday,201795.33
356,4,weekend,41668.67
357,4,total,111366.33
357,4,weekday,91928.67
357,4,weekend,19437.67
358,4,total,188348.0
358,4,weekday,157186.67
358,4,weekend,31161.33
359,4,total,508601.67
359,4,weekday,436862.0
359,4,weekend,71739.67
360,4,total,182984.67
360,4,weekday,151783.0
360,4,weekend,31201.67
361,4,total,92539.0
361,4,weekday,79168.33
361,4,weekend,13370.67
362,4,total,51465.0
362,4,weekday,44866.0
362,4,weekend,6599.0
363,4,total,154590.0
363,4,weekday,131704.0
363,4,weekend,22886.0
364,4,total,66074.33
364,4,weekday,55537.33
364,4,weekend,10537.0
365,4,total,167728.33
365,4,weekday,137637.67
365,4,weekend,30090.67
366,4,total,407590.33
366,4,weekday,336257.67
366,4,weekend,71332.67
367,4,total,107016.33
367,4,weekday,86265.33
367,4,weekend,20751.0
368,4,total,168050.67
368,4,weekday,136512.0
368,4,weekend,31538.67
369,4,total,167748.0
369,4,weekday,134662.33
369,4,weekend,33085.67
370,4,total,48171.67
370,4,weekday,39596.67
370,4,weekend,8575.0
371,4,total,267359.67
371,4,weekday,222450.0
371,4,weekend,44909.67
372,4,total,86284.67
372,4,weekday,72413.33
372,4,weekend,13871.33
373,4,total,123358.67
373,4,weekday,102227.67
373,4,weekend,21131.0
374,4,total,24065.67
374,4,weekday,20733.33
374,4,weekend,3332.33
375,4,total,93268.0
375,4,weekday,77931.33
375,4,weekend,15336.67
376,4,total,152778.67
376,4,weekday,125937.67
376,4,weekend,26841.0
377,4,total,207783.33
377,4,weekday,167942.33
377,4,weekend,39841.0
378,4,total,181935.67
378,4,weekday,148723.0
378,4,weekend,33212.67
379,4,total,212051.0
379,4,weekday,175004.33
379,4,weekend,37046.67
380,4,total,134926.67
380,4,weekday,112017.33
380,4,weekend,22909.33
381,4,total,234394.67
381,4,weekday,193397.0
381,4,weekend,40997.67
382,4,total,279773.67
382,4,weekday,223317.0
382,4,weekend,56456.67
383,4,total,153692.33
383,4,weekday,123161.33
383,4,weekend,30531.0
384,4,total,266403.33
384,4,weekday,217660.33
384,4,weekend,48743.0
385,4,total,147830.0
385,4,weekday,120523.33
385,4,weekend,27306.67
386,4,total,131721.33
386,4,weekday,108111.0
386,4,weekend,23610.33
387,4,total,213765.33
387,4,weekday,173102.33
387,4,weekend,40663.0
388,4,total,224600.0
388,4,weekday,183549.67
388,4,weekend,41050.33
391,4,total,82093.33
391,4,weekday,69703.0
391,4,weekend,12390.33
392,4,total,732145.0
392,4,weekday,597620.67
392,4,weekend,134524.33
393,4,total,399785.0
393,4,weekday,318918.67
393,4,weekend,80866.33
394,4,total,291268.0
394,4,weekday,236479.0
394,4,weekend,54789.0
395,4,total,348366.0
395,4,weekday,289231.67
395,4,weekend,59134.33
396,4,total,444798.67
396,4,weekday,383008.0
396,4,weekend,61790.67
397,4,total,1156108.33
397,4,weekday,945406.67
397,4,weekend,210701.67
398,4,total,664450.33
398,4,weekday,561163.0
398,4,weekend,103287.33
399,4,total,569267.67
399,4,weekday,502180.33
399,4,weekend,67087.33
403,4,total,739768.33
403,4,weekday,630843.0
403,4,weekend,108925.33
404,4,total,537063.0
404,4,weekday,458027.0
404,4,weekend,79036.0
405,4,total,709115.67
405,4,weekday,617770.33
405,4,weekend,91345.33
407,4,total,461073.33
407,4,weekday,364718.0
407,4,weekend,96355.33
409,4,total,310646.67
409,4,weekday,233581.67
409,4,weekend,77065.0
413,4,total,469164.67
413,4,weekday,429664.67
413,4,weekend,39500.0
414,4,total,718592.33
414,4,weekday,658834.0
414,4,weekend,59758.33
416,4,total,129834.0
416,4,weekday,103761.33
416,4,weekend,26072.67
417,4,total,88696.67
417,4,weekday,74098.33
417,4,weekend,14598.33
418,4,total,127340.33
418,4,weekday,103432.0
418,4,weekend,23908.33
419,4,total,106346.0
419,4,weekday,86421.0
419,4,weekend,19925.0
420,4,total,86775.33
420,4,weekday,70675.0
420,4,weekend,16100.33
421,4,total,188279.33
421,4,weekday,150317.67
421,4,weekend,37961.67
422,4,total,85525.67
422,4,weekday,69770.0
422,4,weekend,15755.67
423,4,total,138564.67
423,4,weekday,111325.67
423,4,weekend,27239.0
424,4,total,233353.0
424,4,weekday,186908.0
424,4,weekend,46445.0
425,4,total,65339.0
425,4,weekday,54424.0
425,4,weekend,10915.0
426,4,total,200623.67
426,4,weekday,155611.67
426,4,weekend,45012.0
427,4,total,186077.33
427,4,weekday,150557.33
427,4,weekend,35520.0
428,4,total,180623.67
428,4,weekday,146995.67
428,4,weekend,33628.0
429,4,total,118100.33
429,4,weekday,96229.67
429,4,weekend,21870.67
430,4,total,226998.67
430,4,weekday,183385.33
430,4,weekend,43613.33
431,4,total,81845.33
431,4,weekday,67073.33
431,4,weekend,14772.0
432,4,total,185244.67
432,4,weekday,150459.67
432,4,weekend,34785.0
433,4,total,136283.67
433,4,weekday,111406.0
433,4,weekend,24877.67
434,4,total,595404.0
434,4,weekday,489933.67
434,4,weekend,105470.33
436,4,total,97722.33
436,4,weekday,80172.33
436,4,weekend,17550.0
437,4,total,88480.0
437,4,weekday,72095.0
437,4,weekend,16385.0
438,4,total,378296.67
438,4,weekday,304819.67
438,4,weekend,73477.0
439,4,total,410365.33
439,4,weekday,323202.0
439,4,weekend,87163.33
440,4,total,300971.33
440,4,weekday,235891.33
440,4,weekend,65080.0
441,4,total,243818.0
441,4,weekday,192659.33
441,4,weekend,51158.67
442,4,total,103256.67
442,4,weekday,97249.33
442,4,weekend,6007.33
443,4,total,83449.67
443,4,weekday,77863.0
443,4,weekend,5586.67
444,4,total,119038.33
444,4,weekday,111134.67
444,4,weekend,7903.67
445,4,total,69591.67
445,4,weekday,66322.0
445,4,weekend,3269.67
446,4,total,55712.0
446,4,weekday,52668.0
446,4,weekend,3044.0
447,4,total,1474975.0
447,4,weekday,1204599.67
447,4,weekend,270375.33
448,4,total,195576.0
448,4,weekday,110045.67
448,4,weekend,85530.33
449,4,total,304503.67
449,4,weekday,237044.67
449,4,weekend,67459.0
450,4,total,529850.0
450,4,weekday,416203.33
450,4,weekend,113646.67
451,4,total,569903.33
451,4,weekday,446255.33
451,4,weekend,123648.0
452,4,total,442322.33
452,4,weekday,346872.0
452,4,weekend,95450.33
453,4,total,406296.0
453,4,weekday,315964.67
453,4,weekend,90331.33
455,4,total,128708.0
455,4,weekday,100314.67
455,4,weekend,28393.33
456,4,total,444560.0
456,4,weekday,353233.67
456,4,weekend,91326.33
457,4,total,165387.67
457,4,weekday,133114.33
457,4,weekend,32273.33
458,4,total,345509.0
458,4,weekday,276052.33
458,4,weekend,69456.67
459,4,total,263562.67
459,4,weekday,217004.0
459,4,weekend,46558.67
460,4,total,268646.0
460,4,weekday,247075.67
460,4,weekend,21570.33
461,4,total,390791.0
461,4,weekday,294182.67
461,4,weekend,96608.33
463,4,total,164679.33
463,4,weekday,155501.33
463,4,weekend,9178.0
464,4,total,389478.0
464,4,weekday,328693.0
464,4,weekend,60785.0
471,4,total,379956.67
471,4,weekday,301520.0
471,4,weekend,78436.67
475,4,total,491250.67
475,4,weekday,396421.33
475,4,weekend,94829.33
476,4,total,677607.67
476,4,weekday,535275.67
476,4,weekend,142332.0
477,4,total,755716.0
477,4,weekday,633539.67
477,4,weekend,122176.33
601,4,total,1265944.33
601,4,weekday,1019638.67
601,4,weekend,246305.67
602,4,total,2817542.0
602,4,weekday,2230260.0
602,4,weekend,587282.0
603,4,total,339757.0
603,4,weekday,285177.33
603,4,weekend,54579.67
604,4,total,759231.33
604,4,weekday,588963.33
604,4,weekend,170268.0
605,4,total,670619.5
605,4,weekday,545290.5
605,4,weekend,125329.0
606,4,total,608106.33
606,4,weekday,515250.33
606,4,weekend,92856.0
607,4,total,3281204.67
607,4,weekday,2680452.0
607,4,weekend,600752.67
608,4,total,333070.67
608,4,weekday,271663.33
