puma,year,month,period,day_group,ridership,omny_pct
4302,2020,4,2020-04-01,total,330770.0,2.1
4302,2020,4,2020-04-01,weekday,277798.0,2.02
4302,2020,4,2020-04-01,weekend,52972.0,2.52
4303,2020,4,2020-04-01,total,247317.0,1.49
4303,2020,4,2020-04-01,weekday,203502.0,1.45
4303,2020,4,2020-04-01,weekend,43815.0,1.68
4304,2020,4,2020-04-01,total,196953.0,0.0
4304,2020,4,2020-04-01,weekday,164048.0,0.0
4304,2020,4,2020-04-01,weekend,32905.0,0.0
4305,2020,4,2020-04-01,total,296246.0,0.74
4305,2020,4,2020-04-01,weekday,246337.0,0.71
4305,2020,4,2020-04-01,weekend,49909.0,0.9
4306,2020,4,2020-04-01,total,214292.0,1.64
4306,2020,4,2020-04-01,weekday,176260.0,1.55
4306,2020,4,2020-04-01,weekend,38032.0,2.07
4307,2020,4,2020-04-01,total,191995.0,0.0
4307,2020,4,2020-04-01,weekday,159421.0,0.0
4307,2020,4,2020-04-01,weekend,32574.0,0.0
4308,2020,4,2020-04-01,total,15603.0,0.0
4308,2020,4,2020-04-01,weekday,12661.0,0.0
4308,2020,4,2020-04-01,weekend,2942.0,0.0
4309,2020,4,2020-04-01,total,296921.0,0.0
4309,2020,4,2020-04-01,weekday,244764.0,0.0
4309,2020,4,2020-04-01,weekend,52157.0,0.0
4310,2020,4,2020-04-01,total,79760.0,1.58
4310,2020,4,2020-04-01,weekday,66533.0,1.55
4310,2020,4,2020-04-01,weekend,13227.0,1.75
4311,2020,4,2020-04-01,total,163589.0,0.0
4311,2020,4,2020-04-01,weekday,135765.0,0.0
4311,2020,4,2020-04-01,weekend,27824.0,0.0
4312,2020,4,2020-04-01,total,140958.0,0.0
4312,2020,4,2020-04-01,weekday,117569.0,0.0
4312,2020,4,2020-04-01,weekend,23389.0,0.0
4313,2020,4,2020-04-01,total,142891.0,0.0
4313,2020,4,2020-04-01,weekday,115493.0,0.0
4313,2020,4,2020-04-01,weekend,27398.0,0.0
4314,2020,4,2020-04-01,total,239158.0,0.0
4314,2020,4,2020-04-01,weekday,197829.0,0.0
4314,2020,4,2020-04-01,weekend,41329.0,0.0
4315,2020,4,2020-04-01,total,143126.0,0.0
4315,2020,4,2020-04-01,weekday,118705.0,0.0
4315,2020,4,2020-04-01,weekend,24421.0,0.0
4316,2020,4,2020-04-01,total,279542.0,0.93
4316,2020,4,2020-04-01,weekday,231682.0,0.89
4316,2020,4,2020-04-01,weekend,47860.0,1.14
4317,2020,4,2020-04-01,total,91145.0,0.0
4317,2020,4,2020-04-01,weekday,75561.0,0.0
4317,2020,4,2020-04-01,weekend,15584.0,0.0
4318,2020,4,2020-04-01,total,22141.0,0.0
4318,2020,4,2020-04-01,weekday,18561.0,0.0
4318,2020,4,2020-04-01,weekend,3580.0,0.0
4401,2020,4,2020-04-01,total,213335.0,0.0
4401,2020,4,2020-04-01,weekday,179035.0,0.0
4401,2020,4,2020-04-01,weekend,34300.0,0.0
4402,2020,4,2020-04-01,total,253142.0,0.43
4402,2020,4,2020-04-01,weekday,212443.0,0.42
4402,2020,4,2020-04-01,weekend,40699.0,0.47
4403,2020,4,2020-04-01,total,121739.0,1.32
4403,2020,4,2020-04-01,weekday,99685.0,1.3
4403,2020,4,2020-04-01,weekend,22054.0,1.39
4404,2020,4,2020-04-01,total,426481.0,0.32
4404,2020,4,2020-04-01,weekday,353447.0,0.31
4404,2020,4,2020-04-01,weekend,73034.0,0.38
4405,2020,4,2020-04-01,total,67755.0,0.0
4405,2020,4,2020-04-01,weekday,57251.0,0.0
4405,2020,4,2020-04-01,weekend,10504.0,0.0
4406,2020,4,2020-04-01,total,112580.0,0.0
4406,2020,4,2020-04-01,weekday,94850.0,0.0
4406,2020,4,2020-04-01,weekend,17730.0,0.0
4407,2020,4,2020-04-01,total,117613.0,1.66
4407,2020,4,2020-04-01,weekday,96868.0,1.63
4407,2020,4,2020-04-01,weekend,20745.0,1.79
4409,2020,4,2020-04-01,total,90505.0,0.0
4409,2020,4,2020-04-01,weekday,76024.0,0.0
4409,2020,4,2020-04-01,weekend,14481.0,0.0
4410,2020,4,2020-04-01,total,90918.0,0.0
4410,2020,4,2020-04-01,weekday,76551.0,0.0
4410,2020,4,2020-04-01,weekend,14367.0,0.0
4412,2020,4,2020-04-01,total,333600.0,0.42
4412,2020,4,2020-04-01,weekday,280076.0,0.41
4412,2020,4,2020-04-01,weekend,53524.0,0.47
4414,2020,4,2020-04-01,total,83755.0,0.0
4414,2020,4,2020-04-01,weekday,68611.0,0.0
4414,2020,4,2020-04-01,weekend,15144.0,0.0
4103,2020,5,2020-05-01,total,258231.0,0.0
4103,2020,5,2020-05-01,weekday,200078.0,0.0
4103,2020,5,2020-05-01,weekend,58153.0,0.0
4104,2020,5,2020-05-01,total,293766.0,4.92
4104,2020,5,2020-05-01,weekday,231898.0,4.5
4104,2020,5,2020-05-01,weekend,61868.0,6.5
4107,2020,5,2020-05-01,total,614996.0,5.05
4107,2020,5,2020-05-01,weekday,471294.0,4.66
4107,2020,5,2020-05-01,weekend,143702.0,6.34
4108,2020,5,2020-05-01,total,600998.0,3.14
4108,2020,5,2020-05-01,weekday,483482.0,2.93
4108,2020,5,2020-05-01,weekend,117516.0,3.98
4109,2020,5,2020-05-01,total,364972.0,5.34
4109,2020,5,2020-05-01,weekday,278869.0,4.93
4109,2020,5,2020-05-01,weekend,86103.0,6.67
4110,2020,5,2020-05-01,total,280709.0,4.35
4110,2020,5,2020-05-01,weekday,220003.0,3.94
4110,2020,5,2020-05-01,weekend,60706.0,5.8
4111,2020,5,2020-05-01,total,376124.0,3.43
4111,2020,5,2020-05-01,weekday,295146.0,3.17
4111,2020,5,2020-05-01,weekend,80978.0,4.35
4112,2020,5,2020-05-01,total,469986.0,5.72
4112,2020,5,2020-05-01,weekday,369078.0,5.4
4112,2020,5,2020-05-01,weekend,100908.0,6.9
4121,2020,5,2020-05-01,total,854628.0,5.02
4121,2020,5,2020-05-01,weekday,682240.0,4.58
4121,2020,5,2020-05-01,weekend,172388.0,6.79
4165,2020,5,2020-05-01,total,1880795.0,4.55
4165,2020,5,2020-05-01,weekday,1518566.0,4.27
4165,2020,5,2020-05-01,weekend,362229.0,5.73
4204,2020,5,2020-05-01,total,354348.0,3.58
4204,2020,5,2020-05-01,weekday,274158.0,3.41
4204,2020,5,2020-05-01,weekend,80190.0,4.16
4205,2020,5,2020-05-01,total,318789.0,2.09
4205,2020,5,2020-05-01,weekday,247903.0,1.97
4205,2020,5,2020-05-01,weekend,70886.0,2.49
4207,2020,5,2020-05-01,total,334616.0,2.96
4207,2020,5,2020-05-01,weekday,261234.0,2.82
4207,2020,5,2020-05-01,weekend,73382.0,3.45
4208,2020,5,2020-05-01,total,116361.0,4.7
4208,2020,5,2020-05-01,weekday,90652.0,4.39
4208,2020,5,2020-05-01,weekend,25709.0,5.78
4209,2020,5,2020-05-01,total,183289.0,4.44
4209,2020,5,2020-05-01,weekday,143252.0,4.19
4209,2020,5,2020-05-01,weekend,40037.0,5.33
4210,2020,5,2020-05-01,total,131956.0,3.98
4210,2020,5,2020-05-01,weekday,104132.0,3.85
4210,2020,5,2020-05-01,weekend,27824.0,4.43
4211,2020,5,2020-05-01,total,117421.0,4.69
4211,2020,5,2020-05-01,weekday,92807.0,4.52
4211,2020,5,2020-05-01,weekend,24614.0,5.35
4212,2020,5,2020-05-01,total,224507.0,3.96
4212,2020,5,2020-05-01,weekday,175986.0,3.76
4212,2020,5,2020-05-01,weekend,48521.0,4.68
4221,2020,5,2020-05-01,total,582707.0,4.62
4221,2020,5,2020-05-01,weekday,457805.0,4.34
4221,2020,5,2020-05-01,weekend,124902.0,5.66
4263,2020,5,2020-05-01,total,160086.0,4.71
4263,2020,5,2020-05-01,weekday,125114.0,4.38
4263,2020,5,2020-05-01,weekend,34972.0,5.9
4301,2020,5,2020-05-01,total,324335.0,0.0
4301,2020,5,2020-05-01,weekday,258404.0,0.0
4301,2020,5,2020-05-01,weekend,65931.0,0.0
4302,2020,5,2020-05-01,total,426695.0,2.82
4302,2020,5,2020-05-01,weekday,338850.0,2.57
4302,2020,5,2020-05-01,weekend,87845.0,3.75
4303,2020,5,2020-05-01,total,301445.0,2.17
4303,2020,5,2020-05-01,weekday,234039.0,2.01
4303,2020,5,2020-05-01,weekend,67406.0,2.7
4304,2020,5,2020-05-01,total,268425.0,0.0
4304,2020,5,2020-05-01,weekday,209934.0,0.0
4304,2020,5,2020-05-01,weekend,58491.0,0.0
4305,2020,5,2020-05-01,total,361570.0,1.03
4305,2020,5,2020-05-01,weekday,284241.0,0.95
4305,2020,5,2020-05-01,weekend,77329.0,1.35
4306,2020,5,2020-05-01,total,271454.0,2.02
4306,2020,5,2020-05-01,weekday,209152.0,1.84
4306,2020,5,2020-05-01,weekend,62302.0,2.64
4307,2020,5,2020-05-01,total,258512.0,0.0
4307,2020,5,2020-05-01,weekday,203365.0,0.0
4307,2020,5,2020-05-01,weekend,55147.0,0.0
4308,2020,5,2020-05-01,total,20698.0,0.0
4308,2020,5,2020-05-01,weekday,15575.0,0.0
4308,2020,5,2020-05-01,weekend,5123.0,0.0
4309,2020,5,2020-05-01,total,351312.0,0.0
4309,2020,5,2020-05-01,weekday,273859.0,0.0
4309,2020,5,2020-05-01,weekend,77453.0,0.0
4310,2020,5,2020-05-01,total,103484.0,1.79
4310,2020,5,2020-05-01,weekday,81498.0,1.64
4310,2020,5,2020-05-01,weekend,21986.0,2.36
4311,2020,5,2020-05-01,total,233855.0,0.0
4311,2020,5,2020-05-01,weekday,182996.0,0.0
4311,2020,5,2020-05-01,weekend,50859.0,0.0
4312,2020,5,2020-05-01,total,190886.0,0.0
4312,2020,5,2020-05-01,weekday,155111.0,0.0
4312,2020,5,2020-05-01,weekend,35775.0,0.0
4313,2020,5,2020-05-01,total,196018.0,0.0
4313,2020,5,2020-05-01,weekday,148540.0,0.0
4313,2020,5,2020-05-01,weekend,47478.0,0.0
4314,2020,5,2020-05-01,total,293264.0,0.0
4314,2020,5,2020-05-01,weekday,228741.0,0.0
4314,2020,5,2020-05-01,weekend,64523.0,0.0
4315,2020,5,2020-05-01,total,189159.0,0.0
4315,2020,5,2020-05-01,weekday,149807.0,0.0
4315,2020,5,2020-05-01,weekend,39352.0,0.0
4316,2020,5,2020-05-01,total,318975.0,1.37
4316,2020,5,2020-05-01,weekday,249101.0,1.27
4316,2020,5,2020-05-01,weekend,69874.0,1.73
4317,2020,5,2020-05-01,total,104282.0,0.0
4317,2020,5,2020-05-01,weekday,82056.0,0.0
4317,2020,5,2020-05-01,weekend,22226.0,0.0
4318,2020,5,2020-05-01,total,30303.0,0.0
4318,2020,5,2020-05-01,weekday,24354.0,0.0
4318,2020,5,2020-05-01,weekend,5949.0,0.0
4401,2020,5,2020-05-01,total,291569.0,0.0
4401,2020,5,2020-05-01,weekday,229416.0,0.0
4401,2020,5,2020-05-01,weekend,62153.0,0.0
4402,2020,5,2020-05-01,total,365816.0,0.93
4402,2020,5,2020-05-01,weekday,290993.0,0.85
4402,2020,5,2020-05-01,weekend,74823.0,1.25
4403,2020,5,2020-05-01,total,203695.0,2.05
4403,2020,5,2020-05-01,weekday,158207.0,1.92
4403,2020,5,2020-05-01,weekend,45488.0,2.5
4404,2020,5,2020-05-01,total,647867.0,0.86
4404,2020,5,2020-05-01,weekday,501816.0,0.78
4404,2020,5,2020-05-01,weekend,146051.0,1.12
4405,2020,5,2020-05-01,total,93470.0,0.0
4405,2020,5,2020-05-01,weekday,75897.0,0.0
4405,2020,5,2020-05-01,weekend,17573.0,0.0
4406,2020,5,2020-05-01,total,147138.0,0.0
4406,2020,5,2020-05-01,weekday,117740.0,0.0
4406,2020,5,2020-05-01,weekend,29398.0,0.0
4407,2020,5,2020-05-01,total,172468.0,2.37
4407,2020,5,2020-05-01,weekday,133038.0,2.27
4407,2020,5,2020-05-01,weekend,39430.0,2.69
4409,2020,5,2020-05-01,total,125529.0,0.0
4409,2020,5,2020-05-01,weekday,100368.0,0.0
4409,2020,5,2020-05-01,weekend,25161.0,0.0
4410,2020,5,2020-05-01,total,120934.0,0.0
4410,2020,5,2020-05-01,weekday,97066.0,0.0
4410,2020,5,2020-05-01,weekend,23868.0,0.0
4412,2020,5,2020-05-01,total,414835.0,0.64
4412,2020,5,2020-05-01,weekday,332270.0,0.61
4412,2020,5,2020-05-01,weekend,82565.0,0.78
4414,2020,5,2020-05-01,total,100320.0,0.0
4414,2020,5,2020-05-01,weekday,77121.0,0.0
4414,2020,5,2020-05-01,weekend,23199.0,0.0
4103,2020,6,2020-06-01,total,431423.0,0.0
4103,2020,6,2020-06-01,weekday,351661.0,0.0
4103,2020,6,2020-06-01,weekend,79762.0,0.0
4104,2020,6,2020-06-01,total,527070.0,6.72
4104,2020,6,2020-06-01,weekday,437348.0,6.19
4104,2020,6,2020-06-01,weekend,89722.0,9.3
4107,2020,6,2020-06-01,total,1009519.0,6.64
4107,2020,6,2020-06-01,weekday,830148.0,6.15
4107,2020,6,2020-06-01,weekend,179371.0,8.95
4108,2020,6,2020-06-01,total,1045601.0,4.61
4108,2020,6,2020-06-01,weekday,906003.0,4.33
4108,2020,6,2020-06-01,weekend,139598.0,6.38
4109,2020,6,2020-06-01,total,526014.0,7.21
4109,2020,6,2020-06-01,weekday,421480.0,6.73
4109,2020,6,2020-06-01,weekend,104534.0,9.16
4110,2020,6,2020-06-01,total,394785.0,5.96
4110,2020,6,2020-06-01,weekday,326890.0,5.57
4110,2020,6,2020-06-01,weekend,67895.0,7.86
4111,2020,6,2020-06-01,total,504733.0,5.04
4111,2020,6,2020-06-01,weekday,416597.0,4.77
4111,2020,6,2020-06-01,weekend,88136.0,6.32
4112,2020,6,2020-06-01,total,690196.0,7.36
4112,2020,6,2020-06-01,weekday,565606.0,7.01
4112,2020,6,2020-06-01,weekend,124590.0,8.97
4121,2020,6,2020-06-01,total,1537444.0,6.68
4121,2020,6,2020-06-01,weekday,1289800.0,6.15
4121,2020,6,2020-06-01,weekend,247644.0,9.43
4165,2020,6,2020-06-01,total,3351829.0,5.79
4165,2020,6,2020-06-01,weekday,2874826.0,5.44
4165,2020,6,2020-06-01,weekend,477003.0,7.88
4204,2020,6,2020-06-01,total,463640.0,4.47
4204,2020,6,2020-06-01,weekday,379946.0,4.24
4204,2020,6,2020-06-01,weekend,83694.0,5.54
4205,2020,6,2020-06-01,total,405702.0,2.84
4205,2020,6,2020-06-01,weekday,333374.0,2.7
4205,2020,6,2020-06-01,weekend,72328.0,3.48
4207,2020,6,2020-06-01,total,433934.0,4.02
4207,2020,6,2020-06-01,weekday,359422.0,3.84
4207,2020,6,2020-06-01,weekend,74512.0,4.86
4208,2020,6,2020-06-01,total,168741.0,6.1
4208,2020,6,2020-06-01,weekday,139395.0,5.82
4208,2020,6,2020-06-01,weekend,29346.0,7.47
4209,2020,6,2020-06-01,total,239763.0,5.59
4209,2020,6,2020-06-01,weekday,199589.0,5.27
4209,2020,6,2020-06-01,weekend,40174.0,7.2
4210,2020,6,2020-06-01,total,183496.0,5.27
4210,2020,6,2020-06-01,weekday,153051.0,5.09
4210,2020,6,2020-06-01,weekend,30445.0,6.19
4211,2020,6,2020-06-01,total,160164.0,6.0
4211,2020,6,2020-06-01,weekday,134823.0,5.83
4211,2020,6,2020-06-01,weekend,25341.0,6.93
4212,2020,6,2020-06-01,total,283525.0,5.04
4212,2020,6,2020-06-01,weekday,234874.0,4.85
4212,2020,6,2020-06-01,weekend,48651.0,5.98
4221,2020,6,2020-06-01,total,741258.0,6.02
4221,2020,6,2020-06-01,weekday,614455.0,5.73
4221,2020,6,2020-06-01,weekend,126803.0,7.46
4263,2020,6,2020-06-01,total,200509.0,6.29
4263,2020,6,2020-06-01,weekday,165640.0,5.97
4263,2020,6,2020-06-01,weekend,34869.0,7.77
4301,2020,6,2020-06-01,total,523190.0,0.0
4301,2020,6,2020-06-01,weekday,431369.0,0.0
4301,2020,6,2020-06-01,weekend,91821.0,0.0
4302,2020,6,2020-06-01,total,695964.0,3.93
4302,2020,6,2020-06-01,weekday,577788.0,3.61
4302,2020,6,2020-06-01,weekend,118176.0,5.49
4303,2020,6,2020-06-01,total,426624.0,2.96
4303,2020,6,2020-06-01,weekday,347424.0,2.76
4303,2020,6,2020-06-01,weekend,79200.0,3.87
4304,2020,6,2020-06-01,total,418801.0,0.0
4304,2020,6,2020-06-01,weekday,342610.0,0.0
4304,2020,6,2020-06-01,weekend,76191.0,0.0
4305,2020,6,2020-06-01,total,456375.0,1.35
4305,2020,6,2020-06-01,weekday,377500.0,1.26
4305,2020,6,2020-06-01,weekend,78875.0,1.79
4306,2020,6,2020-06-01,total,428406.0,2.47
4306,2020,6,2020-06-01,weekday,347619.0,2.3
4306,2020,6,2020-06-01,weekend,80787.0,3.25
4307,2020,6,2020-06-01,total,401147.0,0.0
4307,2020,6,2020-06-01,weekday,330304.0,0.0
4307,2020,6,2020-06-01,weekend,70843.0,0.0
4308,2020,6,2020-06-01,total,35636.0,0.68
4308,2020,6,2020-06-01,weekday,28892.0,0.61
4308,2020,6,2020-06-01,weekend,6744.0,0.98
4309,2020,6,2020-06-01,total,483855.0,0.9
4309,2020,6,2020-06-01,weekday,396238.0,0.79
4309,2020,6,2020-06-01,weekend,87617.0,1.44
4310,2020,6,2020-06-01,total,161422.0,2.1
4310,2020,6,2020-06-01,weekday,134541.0,2.01
4310,2020,6,2020-06-01,weekend,26881.0,2.57
4311,2020,6,2020-06-01,total,385899.0,0.0
4311,2020,6,2020-06-01,weekday,316285.0,0.0
4311,2020,6,2020-06-01,weekend,69614.0,0.0
4312,2020,6,2020-06-01,total,286655.0,0.0
4312,2020,6,2020-06-01,weekday,249524.0,0.0
4312,2020,6,2020-06-01,weekend,37131.0,0.0
4313,2020,6,2020-06-01,total,296079.0,0.0
4313,2020,6,2020-06-01,weekday,236376.0,0.0
4313,2020,6,2020-06-01,weekend,59703.0,0.0
4314,2020,6,2020-06-01,total,427644.0,0.0
4314,2020,6,2020-06-01,weekday,356356.0,0.0
4314,2020,6,2020-06-01,weekend,71288.0,0.0
4315,2020,6,2020-06-01,total,300758.0,0.0
4315,2020,6,2020-06-01,weekday,255454.0,0.0
4315,2020,6,2020-06-01,weekend,45304.0,0.0
4316,2020,6,2020-06-01,total,397529.0,1.9
4316,2020,6,2020-06-01,weekday,326714.0,1.74
4316,2020,6,2020-06-01,weekend,70815.0,2.65
4317,2020,6,2020-06-01,total,139514.0,0.0
4317,2020,6,2020-06-01,weekday,115780.0,0.0
4317,2020,6,2020-06-01,weekend,23734.0,0.0
4318,2020,6,2020-06-01,total,47717.0,0.0
4318,2020,6,2020-06-01,weekday,40706.0,0.0
4318,2020,6,2020-06-01,weekend,7011.0,0.0
4401,2020,6,2020-06-01,total,489936.0,1.94
4401,2020,6,2020-06-01,weekday,410025.0,1.78
4401,2020,6,2020-06-01,weekend,79911.0,2.79
4402,2020,6,2020-06-01,total,618688.0,4.28
4402,2020,6,2020-06-01,weekday,518366.0,4.0
4402,2020,6,2020-06-01,weekend,100322.0,5.71
4403,2020,6,2020-06-01,total,316590.0,3.53
4403,2020,6,2020-06-01,weekday,261510.0,3.41
4403,2020,6,2020-06-01,weekend,55080.0,4.09
4404,2020,6,2020-06-01,total,1080398.0,2.3
4404,2020,6,2020-06-01,weekday,890812.0,2.17
4404,2020,6,2020-06-01,weekend,189586.0,2.93
4405,2020,6,2020-06-01,total,152273.0,0.0
4405,2020,6,2020-06-01,weekday,130507.0,0.0
4405,2020,6,2020-06-01,weekend,21766.0,0.0
4406,2020,6,2020-06-01,total,243786.0,0.0
4406,2020,6,2020-06-01,weekday,207441.0,0.0
4406,2020,6,2020-06-01,weekend,36345.0,0.0
4407,2020,6,2020-06-01,total,294925.0,3.06
4407,2020,6,2020-06-01,weekday,243322.0,2.97
4407,2020,6,2020-06-01,weekend,51603.0,3.47
4409,2020,6,2020-06-01,total,183990.0,0.0
4409,2020,6,2020-06-01,weekday,156148.0,0.0
4409,2020,6,2020-06-01,weekend,27842.0,0.0
4410,2020,6,2020-06-01,total,184252.0,0.0
4410,2020,6,2020-06-01,weekday,156100.0,0.0
4410,2020,6,2020-06-01,weekend,28152.0,0.0
4412,2020,6,2020-06-01,total,603352.0,0.85
4412,2020,6,2020-06-01,weekday,512671.0,0.81
4412,2020,6,2020-06-01,weekend,90681.0,1.04
4414,2020,6,2020-06-01,total,140101.0,0.22
4414,2020,6,2020-06-01,weekday,111438.0,0.22
4414,2020,6,2020-06-01,weekend,28663.0,0.2
4103,2020,7,2020-07-01,total,610100.0,0.0
4103,2020,7,2020-07-01,weekday,501215.0,0.0
4103,2020,7,2020-07-01,weekend,108885.0,0.0
4104,2020,7,2020-07-01,total,778648.0,8.66
4104,2020,7,2020-07-01,weekday,651283.0,8.19
4104,2020,7,2020-07-01,weekend,127365.0,11.05
4107,2020,7,2020-07-01,total,1421001.0,8.49
4107,2020,7,2020-07-01,weekday,1185940.0,8.01
4107,2020,7,2020-07-01,weekend,235061.0,10.95
4108,2020,7,2020-07-01,total,1498362.0,6.39
4108,2020,7,2020-07-01,weekday,1307536.0,6.15
4108,2020,7,2020-07-01,weekend,190826.0,8.05
4109,2020,7,2020-07-01,total,685343.0,9.15
4109,2020,7,2020-07-01,weekday,554849.0,8.79
4109,2020,7,2020-07-01,weekend,130494.0,10.67
4110,2020,7,2020-07-01,total,499579.0,8.1
4110,2020,7,2020-07-01,weekday,412445.0,7.74
4110,2020,7,2020-07-01,weekend,87134.0,9.86
4111,2020,7,2020-07-01,total,619363.0,7.38
4111,2020,7,2020-07-01,weekday,515013.0,7.09
4111,2020,7,2020-07-01,weekend,104350.0,8.82
4112,2020,7,2020-07-01,total,914986.0,9.17
4112,2020,7,2020-07-01,weekday,756310.0,8.87
4112,2020,7,2020-07-01,weekend,158676.0,10.56
4121,2020,7,2020-07-01,total,2316290.0,8.63
4121,2020,7,2020-07-01,weekday,1967096.0,8.13
4121,2020,7,2020-07-01,weekend,349194.0,11.43
4165,2020,7,2020-07-01,total,5033053.0,7.45
4165,2020,7,2020-07-01,weekday,4340476.0,7.13
4165,2020,7,2020-07-01,weekend,692577.0,9.44
4204,2020,7,2020-07-01,total,552958.0,7.2
4204,2020,7,2020-07-01,weekday,456383.0,6.99
4204,2020,7,2020-07-01,weekend,96575.0,8.19
4205,2020,7,2020-07-01,total,485330.0,6.72
4205,2020,7,2020-07-01,weekday,400857.0,6.48
4205,2020,7,2020-07-01,weekend,84473.0,7.91
4207,2020,7,2020-07-01,total,538480.0,6.92
4207,2020,7,2020-07-01,weekday,444977.0,6.72
4207,2020,7,2020-07-01,weekend,93503.0,7.86
4208,2020,7,2020-07-01,total,214940.0,7.71
4208,2020,7,2020-07-01,weekday,180958.0,7.52
4208,2020,7,2020-07-01,weekend,33982.0,8.68
4209,2020,7,2020-07-01,total,298467.0,6.97
4209,2020,7,2020-07-01,weekday,247512.0,6.79
4209,2020,7,2020-07-01,weekend,50955.0,7.84
4210,2020,7,2020-07-01,total,237204.0,6.62
4210,2020,7,2020-07-01,weekday,198562.0,6.48
4210,2020,7,2020-07-01,weekend,38642.0,7.31
4211,2020,7,2020-07-01,total,180287.0,7.51
4211,2020,7,2020-07-01,weekday,164911.0,7.45
4211,2020,7,2020-07-01,weekend,15376.0,8.11
4212,2020,7,2020-07-01,total,280484.0,6.37
4212,2020,7,2020-07-01,weekday,264768.0,6.31
4212,2020,7,2020-07-01,weekend,15716.0,7.34
4221,2020,7,2020-07-01,total,870385.0,7.66
4221,2020,7,2020-07-01,weekday,727187.0,7.44
4221,2020,7,2020-07-01,weekend,143198.0,8.77
4263,2020,7,2020-07-01,total,246455.0,7.96
4263,2020,7,2020-07-01,weekday,198028.0,7.76
4263,2020,7,2020-07-01,weekend,48427.0,8.76
4301,2020,7,2020-07-01,total,729206.0,0.0
4301,2020,7,2020-07-01,weekday,598311.0,0.0
4301,2020,7,2020-07-01,weekend,130895.0,0.0
4302,2020,7,2020-07-01,total,959403.0,5.24
4302,2020,7,2020-07-01,weekday,799238.0,4.91
4302,2020,7,2020-07-01,weekend,160165.0,6.88
4303,2020,7,2020-07-01,total,541193.0,3.97
4303,2020,7,2020-07-01,weekday,443116.0,3.73
4303,2020,7,2020-07-01,weekend,98077.0,5.08
4304,2020,7,2020-07-01,total,555551.0,0.0
4304,2020,7,2020-07-01,weekday,454416.0,0.0
4304,2020,7,2020-07-01,weekend,101135.0,0.0
4305,2020,7,2020-07-01,total,536936.0,2.32
4305,2020,7,2020-07-01,weekday,445055.0,2.25
4305,2020,7,2020-07-01,weekend,91881.0,2.63
4306,2020,7,2020-07-01,total,578171.0,3.5
4306,2020,7,2020-07-01,weekday,473791.0,3.33
4306,2020,7,2020-07-01,weekend,104380.0,4.25
4307,2020,7,2020-07-01,total,544711.0,0.0
4307,2020,7,2020-07-01,weekday,450221.0,0.0
4307,2020,7,2020-07-01,weekend,94490.0,0.0
4308,2020,7,2020-07-01,total,51284.0,1.0
4308,2020,7,2020-07-01,weekday,42079.0,0.98
4308,2020,7,2020-07-01,weekend,9205.0,1.09
4309,2020,7,2020-07-01,total,617126.0,3.56
4309,2020,7,2020-07-01,weekday,508135.0,3.46
4309,2020,7,2020-07-01,weekend,108991.0,4.01
4310,2020,7,2020-07-01,total,220372.0,2.27
4310,2020,7,2020-07-01,weekday,184629.0,2.24
4310,2020,7,2020-07-01,weekend,35743.0,2.37
4311,2020,7,2020-07-01,total,511406.0,0.0
4311,2020,7,2020-07-01,weekday,422322.0,0.0
4311,2020,7,2020-07-01,weekend,89084.0,0.0
4312,2020,7,2020-07-01,total,358406.0,0.0
4312,2020,7,2020-07-01,weekday,313959.0,0.0
4312,2020,7,2020-07-01,weekend,44447.0,0.0
4313,2020,7,2020-07-01,total,387206.0,0.0
4313,2020,7,2020-07-01,weekday,297952.0,0.0
4313,2020,7,2020-07-01,weekend,89254.0,0.0
4314,2020,7,2020-07-01,total,556185.0,0.92
4314,2020,7,2020-07-01,weekday,462390.0,0.88
4314,2020,7,2020-07-01,weekend,93795.0,1.14
4315,2020,7,2020-07-01,total,405700.0,0.0
4315,2020,7,2020-07-01,weekday,346018.0,0.0
4315,2020,7,2020-07-01,weekend,59682.0,0.0
4316,2020,7,2020-07-01,total,477929.0,3.4
4316,2020,7,2020-07-01,weekday,394326.0,3.19
4316,2020,7,2020-07-01,weekend,83603.0,4.36
4317,2020,7,2020-07-01,total,174937.0,3.87
4317,2020,7,2020-07-01,weekday,146943.0,3.65
4317,2020,7,2020-07-01,weekend,27994.0,5.02
4318,2020,7,2020-07-01,total,75568.0,0.0
4318,2020,7,2020-07-01,weekday,64104.0,0.0
4318,2020,7,2020-07-01,weekend,11464.0,0.0
4401,2020,7,2020-07-01,total,698249.0,4.41
4401,2020,7,2020-07-01,weekday,585668.0,4.25
4401,2020,7,2020-07-01,weekend,112581.0,5.22
4402,2020,7,2020-07-01,total,851733.0,6.36
4402,2020,7,2020-07-01,weekday,721386.0,6.12
4402,2020,7,2020-07-01,weekend,130347.0,7.68
4403,2020,7,2020-07-01,total,422012.0,4.79
4403,2020,7,2020-07-01,weekday,355220.0,4.74
4403,2020,7,2020-07-01,weekend,66792.0,5.1
4404,2020,7,2020-07-01,total,1490807.0,3.15
4404,2020,7,2020-07-01,weekday,1236560.0,3.02
4404,2020,7,2020-07-01,weekend,254247.0,3.77
4405,2020,7,2020-07-01,total,203197.0,0.0
4405,2020,7,2020-07-01,weekday,175815.0,0.0
4405,2020,7,2020-07-01,weekend,27382.0,0.0
4406,2020,7,2020-07-01,total,351026.0,0.0
4406,2020,7,2020-07-01,weekday,301802.0,0.0
4406,2020,7,2020-07-01,weekend,49224.0,0.0
