puma,period,ridership,baseline_ridership,baseline_comparison,omny_pct
4211,2023-12-01,369087,622133.6,0.5933,35.74
4211,2024-01-01,360708,626159.6,0.5761,36.32
4211,2024-02-01,354667,600942.4,0.5902,36.31
4211,2024-03-01,398946,683590.0,0.5836,36.29
4211,2024-04-01,352933,646983.0,0.5455,36.96
4211,2024-05-01,398834,685668.2,0.5817,37.19
4211,2024-06-01,333600,661609.6,0.5042,40.24
4211,2024-07-01,324519,614600.4,0.528,42.97
4211,2024-08-01,306762,606061.6,0.5062,43.85
4211,2024-09-01,355154,628895.4,0.5647,50.31
4211,2024-10-01,402249,685991.4,0.5864,52.82
4211,2024-11-01,364628,633831.4,0.5753,53.28
4211,2024-12-01,347093,622133.6,0.5579,54.25
4211,2025-01-01,362731,626159.6,0.5793,55.56
4211,2025-02-01,347828,600942.4,0.5788,59.03
4211,2025-03-01,399212,683590.0,0.584,59.69
4211,2025-04-01,407476,646983.0,0.6298,61.88
4211,2025-05-01,219113,685668.2,0.3196,59.65
4212,2020-07-01,280736,992460.0,0.2829,6.36
4212,2020-08-01,319978,975185.4,0.3281,7.37
4212,2020-09-01,414084,1013808.6,0.4084,5.74
4212,2020-10-01,461563,1126765.4,0.4096,5.58
4212,2020-11-01,368182,1054677.4,0.3491,6.36
4212,2020-12-01,418932,1037278.6,0.4039,7.36
4212,2021-01-01,406185,1025733.8,0.396,8.15
4212,2021-02-01,370087,971933.6,0.3808,9.09
4212,2021-03-01,476468,1111384.2,0.4287,9.68
4212,2021-04-01,489169,1054133.6,0.464,10.37
4212,2021-05-01,498256,1129610.2,0.4411,10.91
4212,2021-06-01,511275,1064753.6,0.4802,11.51
4212,2021-07-01,504557,992460.0,0.5084,12.62
4212,2021-08-01,497935,975185.4,0.5106,13.16
4212,2021-09-01,549465,1013808.6,0.542,11.9
4212,2021-10-01,611121,1126765.4,0.5424,11.69
4212,2021-11-01,574246,1054677.4,0.5445,12.38
4212,2021-12-01,552625,1037278.6,0.5328,13.07
4212,2022-01-01,482371,1025733.8,0.4703,13.87
4212,2022-02-01,495865,971933.6,0.5102,14.4
4212,2022-03-01,617313,1111384.2,0.5554,14.69
4212,2022-04-01,555946,1054133.6,0.5274,15.65
4212,2022-05-01,578911,1129610.2,0.5125,15.83
4212,2022-06-01,552653,1064753.6,0.519,17.96
4212,2022-07-01,489137,992460.0,0.4929,20.33
4212,2022-08-01,505101,975185.4,0.518,21.03
4212,2022-09-01,541610,1013808.6,0.5342,19.26
4212,2022-10-01,564372,1126765.4,0.5009,18.93
4212,2022-11-01,541043,1054677.4,0.513,19.81
4212,2022-12-01,523015,1037278.6,0.5042,21.06
4212,2023-01-01,535001,1025733.8,0.5216,21.45
4212,2023-02-01,499080,971933.6,0.5135,21.66
4212,2023-03-01,603350,1111384.2,0.5429,21.7
4212,2023-04-01,531278,1054133.6,0.504,22.98
4212,2023-05-01,609994,1129610.2,0.54,22.63
4212,2023-06-01,551307,1064753.6,0.5178,24.16
4212,2023-07-01,492298,992460.0,0.496,27.05
4212,2023-08-01,517383,975185.4,0.5305,27.55
4212,2023-09-01,526671,1013808.6,0.5195,25.24
4212,2023-10-01,570309,1126765.4,0.5061,24.39
4212,2023-11-01,531644,1054677.4,0.5041,25.6
4212,2023-12-01,503784,1037278.6,0.4857,27.57
4212,2024-01-01,491675,1025733.8,0.4793,27.92
4212,2024-02-01,484619,971933.6,0.4986,28.36
4212,2024-03-01,552136,1111384.2,0.4968,28.79
4212,2024-04-01,517921,1054133.6,0.4913,29.48
4212,2024-05-01,564449,1129610.2,0.4997,30.06
4212,2024-06-01,467957,1064753.6,0.4395,32.42
4212,2024-07-01,460845,992460.0,0.4643,35.93
4212,2024-08-01,433473,975185.4,0.4445,36.38
4212,2024-09-01,546270,1013808.6,0.5388,44.72
4212,2024-10-01,592489,1126765.4,0.5258,47.3
4212,2024-11-01,547741,1054677.4,0.5193,47.54
4212,2024-12-01,505571,1037278.6,0.4874,49.39
4212,2025-01-01,536534,1025733.8,0.5231,51.78
4212,2025-02-01,520258,971933.6,0.5353,53.24
4212,2025-03-01,592751,1111384.2,0.5333,54.86
4212,2025-04-01,588164,1054133.6,0.558,56.8
4212,2025-05-01,325587,1129610.2,0.2882,54.96
4221,2020-07-01,871002,2491044.0,0.3497,7.66
4221,2020-08-01,879786,2459037.8,0.3578,8.63
4221,2020-09-01,1083098,2624824.6,0.4126,7.24
4221,2020-10-01,1209160,2889971.8,0.4184,7.28
4221,2020-11-01,1112725,2716755.6,0.4096,8.28
4221,2020-12-01,1122982,2653694.0,0.4232,9.38
4221,2021-01-01,1075548,2611024.2,0.4119,10.34
4221,2021-02-01,1008737,2504891.6,0.4027,11.63
4221,2021-03-01,1294355,2864263.2,0.4519,12.09
4221,2021-04-01,1307955,2711681.0,0.4823,12.93
4221,2021-05-01,1347355,2859318.8,0.4712,13.83
4221,2021-06-01,1380900,2680151.6,0.5152,14.94
4221,2021-07-01,1304105,2491044.0,0.5235,15.97
4221,2021-08-01,1334890,2459037.8,0.5429,16.23
4221,2021-09-01,1430708,2624824.6,0.5451,15.56
4221,2021-10-01,1621257,2889971.8,0.561,14.97
4221,2021-11-01,1550623,2716755.6,0.5708,15.64
4221,2021-12-01,1491953,2653694.0,0.5622,16.46
4221,2022-01-01,1306764,2611024.2,0.5005,17.15
4221,2022-02-01,1354516,2504891.6,0.5407,17.47
4221,2022-03-01,1679204,2864263.2,0.5863,18.0
4221,2022-04-01,1529401,2711681.0,0.564,19.37
4221,2022-05-01,1619652,2859318.8,0.5664,20.02
4221,2022-06-01,1548724,2680151.6,0.5778,21.76
4221,2022-07-01,1345728,2491044.0,0.5402,24.06
4221,2022-08-01,1397653,2459037.8,0.5684,24.69
4221,2022-09-01,1487095,2624824.6,0.5666,23.68
4221,2022-10-01,1522086,2889971.8,0.5267,23.51
4221,2022-11-01,1512507,2716755.6,0.5567,24.51
4221,2022-12-01,1476660,2653694.0,0.5565,25.31
4221,2023-01-01,1491222,2611024.2,0.5711,25.91
4221,2023-02-01,1396509,2504891.6,0.5575,26.76
4221,2023-03-01,1678937,2864263.2,0.5862,26.61
4221,2023-04-01,1490020,2711681.0,0.5495,27.91
4221,2023-05-01,1708663,2859318.8,0.5976,27.86
4221,2023-06-01,1531760,2680151.6,0.5715,29.58
4221,2023-07-01,1341748,2491044.0,0.5386,31.65
4221,2023-08-01,1424313,2459037.8,0.5792,31.73
4221,2023-09-01,1474800,2624824.6,0.5619,30.17
4221,2023-10-01,1608286,2889971.8,0.5565,29.32
4221,2023-11-01,1538925,2716755.6,0.5665,30.87
4221,2023-12-01,1454547,2653694.0,0.5481,32.36
4221,2024-01-01,1398857,2611024.2,0.5358,32.7
4221,2024-02-01,1394118,2504891.6,0.5566,33.13
4221,2024-03-01,1607252,2864263.2,0.5611,33.63
4221,2024-04-01,1545210,2711681.0,0.5698,34.75
4221,2024-05-01,1626866,2859318.8,0.569,34.92
4221,2024-06-01,1426067,2680151.6,0.5321,38.01
4221,2024-07-01,1344344,2491044.0,0.5397,41.02
4221,2024-08-01,1340171,2459037.8,0.545,42.15
4221,2024-09-01,1556081,2624824.6,0.5928,50.39
4221,2024-10-01,1781273,2889971.8,0.6164,52.71
4221,2024-11-01,1650708,2716755.6,0.6076,53.83
4221,2024-12-01,1619200,2653694.0,0.6102,54.99
4221,2025-01-01,1666710,2611024.2,0.6383,57.1
4221,2025-02-01,1623183,2504891.6,0.648,58.78
4221,2025-03-01,1873845,2864263.2,0.6542,60.18
4221,2025-04-01,1797519,2711681.0,0.6629,62.11
4221,2025-05-01,988897,2859318.8,0.3459,59.86
4263,2020-07-01,246700,706489.8,0.3492,7.95
4263,2020-08-01,241706,689974.8,0.3503,9.02
4263,2020-09-01,295961,725191.0,0.4081,7.42
4263,2020-10-01,330557,801450.2,0.4124,7.54
4263,2020-11-01,317623,745487.4,0.4261,8.5
4263,2020-12-01,301471,729975.6,0.413,9.63
4263,2021-01-01,291453,726995.2,0.4009,10.55
4263,2021-02-01,269019,679896.2,0.3957,12.09
4263,2021-03-01,351266,794096.8,0.4423,12.52
4263,2021-04-01,352683,761651.6,0.4631,13.43
4263,2021-05-01,374610,811723.0,0.4615,14.49
4263,2021-06-01,382718,769209.4,0.4975,15.75
4263,2021-07-01,385416,706489.8,0.5455,16.73
4263,2021-08-01,368510,689974.8,0.5341,16.94
4263,2021-09-01,424811,725191.0,0.5858,16.11
4263,2021-10-01,468762,801450.2,0.5849,15.62
4263,2021-11-01,456500,745487.4,0.6124,16.22
4263,2021-12-01,423742,729975.6,0.5805,17.04
4263,2022-01-01,372591,726995.2,0.5125,17.86
4263,2022-02-01,384652,679896.2,0.5658,18.43
4263,2022-03-01,475375,794096.8,0.5986,18.9
4263,2022-04-01,435350,761651.6,0.5716,20.18
4263,2022-05-01,452198,811723.0,0.5571,20.36
4263,2022-06-01,437607,769209.4,0.5689,22.16
4263,2022-07-01,392658,706489.8,0.5558,24.62
4263,2022-08-01,405082,689974.8,0.5871,25.34
4263,2022-09-01,405361,725191.0,0.559,24.13
4263,2022-10-01,429040,801450.2,0.5353,23.5
4263,2022-11-01,426261,745487.4,0.5718,24.4
4263,2022-12-01,418893,729975.6,0.5738,25.61
4263,2023-01-01,424241,726995.2,0.5836,26.44
4263,2023-02-01,394867,679896.2,0.5808,27.02
4263,2023-03-01,473994,794096.8,0.5969,26.96
4263,2023-04-01,410375,761651.6,0.5388,28.05
4263,2023-05-01,480704,811723.0,0.5922,27.76
4263,2023-06-01,451276,769209.4,0.5867,29.57
4263,2023-07-01,398131,706489.8,0.5635,31.33
4263,2023-08-01,415970,689974.8,0.6029,31.83
4263,2023-09-01,415253,725191.0,0.5726,30.15
4263,2023-10-01,456888,801450.2,0.5701,29.27
4263,2023-11-01,436039,745487.4,0.5849,30.5
4263,2023-12-01,407980,729975.6,0.5589,32.39
4263,2024-01-01,394578,726995.2,0.5428,32.05
4263,2024-02-01,388384,679896.2,0.5712,32.49
4263,2024-03-01,446789,794096.8,0.5626,33.23
4263,2024-04-01,432474,761651.6,0.5678,34.04
4263,2024-05-01,433283,811723.0,0.5338,34.3
4263,2024-06-01,397084,769209.4,0.5162,37.9
4263,2024-07-01,375710,706489.8,0.5318,41.96
4263,2024-08-01,377198,689974.8,0.5467,42.58
4263,2024-09-01,412742,725191.0,0.5691,50.94
4263,2024-10-01,497855,801450.2,0.6212,53.53
4263,2024-11-01,461888,745487.4,0.6196,54.46
4263,2024-12-01,453833,729975.6,0.6217,55.3
4263,2025-01-01,459976,726995.2,0.6327,56.87
4263,2025-02-01,440264,679896.2,0.6475,58.47
4263,2025-03-01,517034,794096.8,0.6511,60.38
4263,2025-04-01,530611,761651.6,0.6967,62.33
4263,2025-05-01,290024,811723.0,0.3573,60.13
4301,2020-07-01,730182,3195535.0,0.2285,0.0
4301,2020-08-01,829215,3177347.0,0.261,0.0
4301,2020-09-01,1030641,3278292.6,0.3144,2.53
4301,2020-10-01,1193654,3482812.2,0.3427,6.22
4301,2020-11-01,1092318,3226159.6,0.3386,9.35
4301,2020-12-01,1054194,3126463.4,0.3372,11.33
4301,2021-01-01,1051448,3159608.0,0.3328,16.8
4301,2021-02-01,1033522,2972436.6,0.3477,20.12
4301,2021-03-01,1346399,3403078.8,0.3956,22.09
4301,2021-04-01,1442011,3318720.4,0.4345,24.97
4301,2021-05-01,1637256,3419517.0,0.4788,28.2
4301,2021-06-01,1821387,3376064.2,0.5395,30.89
4301,2021-07-01,1874619,3195535.0,0.5866,33.9
4301,2021-08-01,1823086,3177347.0,0.5738,34.79
4301,2021-09-01,2001203,3278292.6,0.6104,35.51
4301,2021-10-01,2304887,3482812.2,0.6618,36.68
4301,2021-11-01,2190484,3226159.6,0.679,37.37
4301,2021-12-01,1938092,3126463.4,0.6199,36.64
4301,2022-01-01,1727665,3159608.0,0.5468,38.69
4301,2022-02-01,1867367,2972436.6,0.6282,41.28
4301,2022-03-01,2334464,3403078.8,0.686,43.39
4301,2022-04-01,2209999,3318720.4,0.6659,46.2
4301,2022-05-01,2306132,3419517.0,0.6744,47.13
4301,2022-06-01,2307236,3376064.2,0.6834,49.84
4301,2022-07-01,2126465,3195535.0,0.6654,52.52
4301,2022-08-01,2146538,3177347.0,0.6756,52.74
4301,2022-09-01,2394046,3278292.6,0.7303,53.39
4301,2022-10-01,2548404,3482812.2,0.7317,54.74
4301,2022-11-01,2412202,3226159.6,0.7477,54.69
4301,2022-12-01,2332331,3126463.4,0.746,54.95
4301,2023-01-01,2330268,3159608.0,0.7375,56.44
4301,2023-02-01,2251219,2972436.6,0.7574,57.64
4301,2023-03-01,2658939,3403078.8,0.7813,57.32
4301,2023-04-01,2493449,3318720.4,0.7513,59.68
4301,2023-05-01,2762048,3419517.0,0.8077,59.28
4301,2023-06-01,2646135,3376064.2,0.7838,61.35
4301,2023-07-01,2458575,3195535.0,0.7694,63.33
4301,2023-08-01,2484271,3177347.0,0.7819,62.8
4301,2023-09-01,2535908,3278292.6,0.7735,62.56
4301,2023-10-01,2812614,3482812.2,0.8076,62.82
4301,2023-11-01,2599206,3226159.6,0.8057,63.5
4301,2023-12-01,2460913,3126463.4,0.7871,64.38
4301,2024-01-01,2479981,3159608.0,0.7849,65.61
4301,2024-02-01,2462490,2972436.6,0.8284,66.52
4301,2024-03-01,2709350,3403078.8,0.7961,66.47
4301,2024-04-01,2647632,3318720.4,0.7978,67.02
4301,2024-05-01,2801388,3419517.0,0.8192,67.69
4301,2024-06-01,2459436,3376064.2,0.7285,69.79
4301,2024-07-01,2040517,3195535.0,0.6386,72.87
4301,2024-08-01,2217048,3177347.0,0.6978,73.15
4301,2024-09-01,2717882,3278292.6,0.8291,75.18
4301,2024-10-01,2943588,3482812.2,0.8452,76.3
4301,2024-11-01,2733145,3226159.6,0.8472,77.38
4301,2024-12-01,2586094,3126463.4,0.8272,76.55
4301,2025-01-01,2740394,3159608.0,0.8673,78.03
4301,2025-02-01,2600886,2972436.6,0.875,79.06
4301,2025-03-01,3067676,3403078.8,0.9014,80.19
4301,2025-04-01,2992300,3318720.4,0.9016,81.91
4301,2025-05-01,1553105,3419517.0,0.4542,80.0
4302,2020-07-01,960488,4689865.0,0.2048,5.23
4302,2020-08-01,1048629,4731184.0,0.2216,6.48
4302,2020-09-01,1301629,5085475.8,0.256,6.59
4302,2020-10-01,1467694,5481783.4,0.2677,7.97
4302,2020-11-01,1305550,5000930.2,0.2611,10.5
4302,2020-12-01,1277452,4815662.0,0.2653,11.89
4302,2021-01-01,1210701,4622194.2,0.2619,13.97
4302,2021-02-01,1186672,4612574.2,0.2573,16.17
4302,2021-03-01,1570516,5258228.2,0.2987,17.46
4302,2021-04-01,1703537,5098132.6,0.3341,19.76
4302,2021-05-01,1917832,5281537.0,0.3631,22.29
4302,2021-06-01,2172846,4971441.6,0.4371,23.99
4302,2021-07-01,2203215,4689865.0,0.4698,26.28
4302,2021-08-01,2176934,4731184.0,0.4601,26.94
4302,2021-09-01,2614254,5085475.8,0.5141,27.16
4302,2021-10-01,2973143,5481783.4,0.5424,27.96
4302,2021-11-01,2840255,5000930.2,0.5679,28.93
4302,2021-12-01,2607692,4815662.0,0.5415,28.39
4302,2022-01-01,2152950,4622194.2,0.4658,29.28
4302,2022-02-01,2482191,4612574.2,0.5381,31.98
4302,2022-03-01,3093098,5258228.2,0.5882,33.4
4302,2022-04-01,2930975,5098132.6,0.5749,36.0
4302,2022-05-01,3095535,5281537.0,0.5861,36.8
4302,2022-06-01,3004119,4971441.6,0.6043,38.69
4302,2022-07-01,2704816,4689865.0,0.5767,41.1
4302,2022-08-01,2842827,4731184.0,0.6009,41.58
4302,2022-09-01,3270184,5085475.8,0.643,42.7
4302,2022-10-01,3456646,5481783.4,0.6306,43.62
4302,2022-11-01,3269352,5000930.2,0.6537,44.61
4302,2022-12-01,3197689,4815662.0,0.664,44.66
4302,2023-01-01,3185763,4622194.2,0.6892,46.34
4302,2023-02-01,3087111,4612574.2,0.6693,47.32
4302,2023-03-01,3689505,5258228.2,0.7017,47.07
4302,2023-04-01,3410718,5098132.6,0.669,48.97
4302,2023-05-01,3783679,5281537.0,0.7164,48.44
4302,2023-06-01,3461147,4971441.6,0.6962,50.29
4302,2023-07-01,3201897,4689865.0,0.6827,52.24
4302,2023-08-01,3334867,4731184.0,0.7049,51.95
4302,2023-09-01,3514537,5085475.8,0.6911,52.08
4302,2023-10-01,3953980,5481783.4,0.7213,51.72
4302,2023-11-01,3651402,5000930.2,0.7301,52.89
4302,2023-12-01,3516645,4815662.0,0.7303,53.77
4302,2024-01-01,3462450,4622194.2,0.7491,54.65
4302,2024-02-01,3443879,4612574.2,0.7466,55.41
4302,2024-03-01,3822008,5258228.2,0.7269,55.75
4302,2024-04-01,3797729,5098132.6,0.7449,56.63
4302,2024-05-01,4047331,5281537.0,0.7663,56.82
4302,2024-06-01,3557823,4971441.6,0.7157,59.55
4302,2024-07-01,3344000,4689865.0,0.713,60.28
4302,2024-08-01,3193610,4731184.0,0.675,60.74
4302,2024-09-01,3940692,5085475.8,0.7749,67.14
4302,2024-10-01,4237842,5481783.4,0.7731,67.9
4302,2024-11-01,3759746,5000930.2,0.7518,69.27
4302,2024-12-01,3714802,4815662.0,0.7714,69.04
4302,2025-01-01,3589491,4622194.2,0.7766,70.97
4302,2025-02-01,3456785,4612574.2,0.7494,72.82
4302,2025-03-01,4003945,5258228.2,0.7615,73.9
4302,2025-04-01,4085700,5098132.6,0.8014,75.7
4302,2025-05-01,2094663,5281537.0,0.3966,73.78
4303,2020-07-01,541881,2157200.4,0.2512,3.97
4303,2020-08-01,588861,2220679.4,0.2652,4.81
4303,2020-09-01,716270,2218358.0,0.3229,5.75
4303,2020-10-01,809394,2384284.4,0.3395,6.63
4303,2020-11-01,738878,2213697.2,0.3338,8.89
4303,2020-12-01,735669,2141655.2,0.3435,10.33
4303,2021-01-01,713033,2107504.2,0.3383,12.67
4303,2021-02-01,694524,2028108.0,0.3424,15.46
4303,2021-03-01,875847,2317019.0,0.378,16.76
4303,2021-04-01,914789,2219412.4,0.4122,18.9
4303,2021-05-01,990120,2391859.0,0.414,21.21
4303,2021-06-01,999791,2252713.6,0.4438,23.11
4303,2021-07-01,1064219,2157200.4,0.4933,25.55
4303,2021-08-01,1059089,2220679.4,0.4769,26.27
4303,2021-09-01,1155934,2218358.0,0.5211,26.74
4303,2021-10-01,1311081,2384284.4,0.5499,27.29
4303,2021-11-01,1250286,2213697.2,0.5648,28.13
4303,2021-12-01,1165549,2141655.2,0.5442,28.01
4303,2022-01-01,1013992,2107504.2,0.4811,29.85
4303,2022-02-01,1106785,2028108.0,0.5457,32.05
4303,2022-03-01,1354378,2317019.0,0.5845,33.84
4303,2022-04-01,1219661,2219412.4,0.5495,35.95
4303,2022-05-01,1321520,2391859.0,0.5525,36.99
4303,2022-06-01,1277889,2252713.6,0.5673,39.36
4303,2022-07-01,1198924,2157200.4,0.5558,42.38
4303,2022-08-01,1241279,2220679.4,0.559,42.86
4303,2022-09-01,1328333,2218358.0,0.5988,43.14
4303,2022-10-01,1400853,2384284.4,0.5875,44.03
4303,2022-11-01,1326574,2213697.2,0.5993,44.87
4303,2022-12-01,1290087,2141655.2,0.6024,44.79
4303,2023-01-01,1335163,2107504.2,0.6335,46.8
4303,2023-02-01,1275817,2028108.0,0.6291,47.75
4303,2023-03-01,1525899,2317019.0,0.6586,47.65
4303,2023-04-01,1375176,2219412.4,0.6196,49.01
4303,2023-05-01,1541218,2391859.0,0.6444,48.31
4303,2023-06-01,1448780,2252713.6,0.6431,50.5
4303,2023-07-01,1345081,2157200.4,0.6235,52.4
4303,2023-08-01,1397691,2220679.4,0.6294,52.12
4303,2023-09-01,1419461,2218358.0,0.6399,51.83
4303,2023-10-01,1531152,2384284.4,0.6422,51.54
4303,2023-11-01,1440493,2213697.2,0.6507,52.57
4303,2023-12-01,1338132,2141655.2,0.6248,53.48
4303,2024-01-01,1381596,2107504.2,0.6556,54.86
4303,2024-02-01,1360785,2028108.0,0.671,55.54
4303,2024-03-01,1495259,2317019.0,0.6453,55.56
4303,2024-04-01,1464693,2219412.4,0.6599,56.49
4303,2024-05-01,1565978,2391859.0,0.6547,56.74
4303,2024-06-01,1427248,2252713.6,0.6336,59.31
4303,2024-07-01,1298364,2157200.4,0.6019,60.08
4303,2024-08-01,1312160,2220679.4,0.5909,61.02
4303,2024-09-01,1478537,2218358.0,0.6665,65.77
4303,2024-10-01,1618031,2384284.4,0.6786,66.69
4303,2024-11-01,1498368,2213697.2,0.6769,67.44
4303,2024-12-01,1454606,2141655.2,0.6792,67.68
4303,2025-01-01,1497020,2107504.2,0.7103,69.7
4303,2025-02-01,1448860,2028108.0,0.7144,70.99
4303,2025-03-01,1667506,2317019.0,0.7197,72.32
4303,2025-04-01,1653258,2219412.4,0.7449,74.77
4303,2025-05-01,850987,2391859.0,0.3558,71.78
4304,2020-07-01,556097,1865176.4,0.2981,0.0
4304,2020-08-01,603316,1867272.0,0.3231,0.05
4304,2020-09-01,717559,1922253.2,0.3733,3.05
4304,2020-10-01,824662,2032505.0,0.4057,8.08
4304,2020-11-01,748857,1878955.8,0.3985,10.2
4304,2020-12-01,742684,1864945.6,0.3982,11.67
4304,2021-01-01,724981,1857114.2,0.3904,13.81
4304,2021-02-01,692022,1748241.0,0.3958,16.65
4304,2021-03-01,883249,2001770.6,0.4412,17.94
4304,2021-04-01,918702,1924650.2,0.4773,19.91
4304,2021-05-01,977061,1986211.4,0.4919,22.26
4304,2021-06-01,1052697,1965372.6,0.5356,24.76
4304,2021-07-01,1072102,1865176.4,0.5748,27.41
4304,2021-08-01,1072701,1867272.0,0.5745,28.1
4304,2021-09-01,1149180,1922253.2,0.5978,28.36
4304,2021-10-01,1308605,2032505.0,0.6438,28.61
4304,2021-11-01,1231656,1878955.8,0.6555,29.05
4304,2021-12-01,1149255,1864945.6,0.6162,29.16
4304,2022-01-01,1013115,1857114.2,0.5455,30.75
4304,2022-02-01,1057876,1748241.0,0.6051,33.29
4304,2022-03-01,1308822,2001770.6,0.6538,35.22
4304,2022-04-01,1249783,1924650.2,0.6494,37.78
4304,2022-05-01,1310918,1986211.4,0.66,38.24
4304,2022-06-01,1294040,1965372.6,0.6584,40.78
4304,2022-07-01,1193107,1865176.4,0.6397,44.13
4304,2022-08-01,1215572,1867272.0,0.651,44.3
4304,2022-09-01,1376943,1922253.2,0.7163,44.96
4304,2022-10-01,1405610,2032505.0,0.6916,45.07
4304,2022-11-01,1332683,1878955.8,0.7093,45.5
4304,2022-12-01,1323877,1864945.6,0.7099,46.17
4304,2023-01-01,1337051,1857114.2,0.72,47.67
4304,2023-02-01,1293721,1748241.0,0.74,48.77
4304,2023-03-01,1518043,2001770.6,0.7584,48.23
4304,2023-04-01,1423354,1924650.2,0.7395,50.45
4304,2023-05-01,1579803,1986211.4,0.7954,49.92
4304,2023-06-01,1472518,1965372.6,0.7492,52.18
4304,2023-07-01,1335314,1865176.4,0.7159,55.31
4304,2023-08-01,1340217,1867272.0,0.7177,54.81
4304,2023-09-01,1388448,1922253.2,0.7223,53.89
4304,2023-10-01,1509659,2032505.0,0.7428,53.22
4304,2023-11-01,1431134,1878955.8,0.7617,53.96
4304,2023-12-01,1390072,1864945.6,0.7454,55.38
4304,2024-01-01,1387946,1857114.2,0.7474,56.39
4304,2024-02-01,1369649,1748241.0,0.7834,57.33
4304,2024-03-01,1516295,2001770.6,0.7575,57.33
4304,2024-04-01,1485312,1924650.2,0.7717,58.29
4304,2024-05-01,1557217,1986211.4,0.784,59.43
4304,2024-06-01,1404947,1965372.6,0.7149,62.25
4304,2024-07-01,1387787,1865176.4,0.7441,65.33
4304,2024-08-01,1425412,1867272.0,0.7634,66.19
4304,2024-09-01,1553335,1922253.2,0.8081,69.93
4304,2024-10-01,1728080,2032505.0,0.8502,70.95
4304,2024-11-01,1582010,1878955.8,0.842,71.87
4304,2024-12-01,1535480,1864945.6,0.8233,72.18
4304,2025-01-01,1573899,1857114.2,0.8475,73.78
4304,2025-02-01,1503141,1748241.0,0.8598,74.86
4304,2025-03-01,1726567,2001770.6,0.8625,75.91
4304,2025-04-01,1706578,1924650.2,0.8867,78.22
4304,2025-05-01,863259,1986211.4,0.4346,75.44
4305,2020-07-01,537838,1584983.6,0.3393,2.31
4305,2020-08-01,545438,1609137.4,0.339,3.36
4305,2020-09-01,643953,1669944.0,0.3856,4.28
4305,2020-10-01,723414,1774102.4,0.4078,5.08
4305,2020-11-01,662199,1661302.0,0.3986,6.09
4305,2020-12-01,661630,1640430.6,0.4033,7.08
4305,2021-01-01,625738,1604294.8,0.39,8.04
4305,2021-02-01,574893,1522468.0,0.3776,9.38
4305,2021-03-01,727811,1758101.0,0.414,10.28
4305,2021-04-01,736152,1655571.2000000002,0.4447,11.09
4305,2021-05-01,754426,1752582.6,0.4305,12.15
4305,2021-06-01,779432,1648612.2000000002,0.4728,13.6
4305,2021-07-01,756487,1584983.6,0.4773,15.15
4305,2021-08-01,767545,1609137.4,0.477,15.52
4305,2021-09-01,842235,1669944.0,0.5043,14.87
4305,2021-10-01,932268,1774102.4,0.5255,14.32
4305,2021-11-01,903112,1661302.0,0.5436,14.87
4305,2021-12-01,873892,1640430.6,0.5327,16.0
4305,2022-01-01,764729,1604294.8,0.4767,16.67
4305,2022-02-01,774591,1522468.0,0.5088,16.92
4305,2022-03-01,953026,1758101.0,0.5421,18.1
4305,2022-04-01,869270,1655571.2000000002,0.5251,19.3
4305,2022-05-01,935027,1752582.6,0.5335,19.74
4305,2022-06-01,905420,1648612.2000000002,0.5492,21.69
4305,2022-07-01,796203,1584983.6,0.5023,24.54
4305,2022-08-01,827168,1609137.4,0.514,25.09
4305,2022-09-01,876930,1669944.0,0.5251,23.88
4305,2022-10-01,932384,1774102.4,0.5256,23.65
4305,2022-11-01,892219,1661302.0,0.5371,24.6
4305,2022-12-01,859777,1640430.6,0.5241,25.12
4305,2023-01-01,907993,1604294.8,0.566,25.85
4305,2023-02-01,868337,1522468.0,0.5703,26.93
4305,2023-03-01,1056948,1758101.0,0.6012,26.7
4305,2023-04-01,920045,1655571.2000000002,0.5557,28.21
4305,2023-05-01,1054141,1752582.6,0.6015,27.93
4305,2023-06-01,942910,1648612.2000000002,0.5719,29.88
4305,2023-07-01,854055,1584983.6,0.5388,32.52
4305,2023-08-01,899373,1609137.4,0.5589,32.24
4305,2023-09-01,930126,1669944.0,0.557,30.47
4305,2023-10-01,1039036,1774102.4,0.5857,29.47
4305,2023-11-01,949527,1661302.0,0.5716,30.48
4305,2023-12-01,912240,1640430.6,0.5561,32.33
4305,2024-01-01,893613,1604294.8,0.557,32.55
4305,2024-02-01,872050,1522468.0,0.5728,32.78
4305,2024-03-01,968903,1758101.0,0.5511,33.12
4305,2024-04-01,935745,1655571.2000000002,0.5652,34.07
4305,2024-05-01,990814,1752582.6,0.5653,34.62
4305,2024-06-01,873411,1648612.2000000002,0.5298,37.52
4305,2024-07-01,851415,1584983.6,0.5372,40.11
4305,2024-08-01,833078,1609137.4,0.5177,40.69
4305,2024-09-01,967469,1669944.0,0.5793,49.47
4305,2024-10-01,1096761,1774102.4,0.6182,52.05
4305,2024-11-01,962430,1661302.0,0.5793,52.45
4305,2024-12-01,935456,1640430.6,0.5703,53.13
4305,2025-01-01,951534,1604294.8,0.5931,55.15
4305,2025-02-01,909983,1522468.0,0.5977,57.07
4305,2025-03-01,1033304,1758101.0,0.5877,59.0
4305,2025-04-01,1037831,1655571.2000000002,0.6269,62.58
4305,2025-05-01,581423,1752582.6,0.3318,60.94
4306,2020-07-01,578911,2618085.0,0.2211,3.5
4306,2020-08-01,639311,2615752.4,0.2444,4.29
4306,2020-09-01,807298,2783749.0,0.29,4.28
