complex_id,period,ridership,baseline_ridership,baseline_comparison,omny_pct
216,2024-05-01,71141,145450.0,0.4891,36.7
216,2024-06-01,63484,144831.4,0.4383,37.79
216,2024-07-01,63110,136027.6,0.4639,40.04
216,2024-08-01,61120,120420.4,0.5076,40.69
216,2024-09-01,68543,111286.0,0.6159,46.59
216,2024-10-01,78658,120101.0,0.6549,48.76
216,2024-11-01,67802,114848.8,0.5904,50.7
216,2024-12-01,68842,114552.6,0.601,51.97
216,2025-01-01,65384,134557.4,0.4859,52.92
216,2025-02-01,65794,129645.2,0.5075,55.91
216,2025-03-01,92389,149048.8,0.6199,58.36
216,2025-04-01,80736,139362.0,0.5793,61.72
216,2025-05-01,45595,145450.0,0.3135,62.05
217,2020-07-01,59966,176085.4,0.3406,6.38
217,2020-08-01,62803,178877.8,0.3511,8.51
217,2020-09-01,72179,193939.6,0.3722,7.53
217,2020-10-01,82905,218993.0,0.3786,7.63
217,2020-11-01,75603,208051.2,0.3634,8.84
217,2020-12-01,75971,199534.8,0.3807,10.08
217,2021-01-01,69546,187364.6,0.3712,10.8
217,2021-02-01,67951,172914.0,0.393,12.29
217,2021-03-01,86960,201666.4,0.4312,12.67
217,2021-04-01,88502,188518.6,0.4695,13.16
217,2021-05-01,90755,197137.4,0.4604,14.32
217,2021-06-01,92249,186160.8,0.4955,16.01
217,2021-07-01,90499,176085.4,0.5139,17.53
217,2021-08-01,90545,178877.8,0.5062,17.82
217,2021-09-01,102829,193939.6,0.5302,16.68
217,2021-10-01,110477,218993.0,0.5045,15.61
217,2021-11-01,104729,208051.2,0.5034,15.85
217,2021-12-01,102608,199534.8,0.5142,17.02
217,2022-01-01,90811,187364.6,0.4847,17.91
217,2022-02-01,91026,172914.0,0.5264,18.18
217,2022-03-01,110887,201666.4,0.5499,18.69
217,2022-04-01,98792,188518.6,0.524,19.69
217,2022-05-01,106635,197137.4,0.5409,20.18
217,2022-06-01,99610,186160.8,0.5351,21.42
217,2022-07-01,74013,176085.4,0.4203,25.19
217,2022-08-01,77655,178877.8,0.4341,25.74
217,2022-09-01,95763,193939.6,0.4938,23.94
217,2022-10-01,100530,218993.0,0.4591,23.67
217,2022-11-01,87697,208051.2,0.4215,23.12
217,2022-12-01,86831,199534.8,0.4352,25.17
217,2023-01-01,90549,187364.6,0.4833,26.23
217,2023-02-01,82121,172914.0,0.4749,26.71
217,2023-03-01,101455,201666.4,0.5031,25.78
217,2023-04-01,83978,188518.6,0.4455,26.5
217,2023-05-01,96378,197137.4,0.4889,26.41
217,2023-06-01,82246,186160.8,0.4418,28.66
217,2023-07-01,67212,176085.4,0.3817,31.03
217,2023-08-01,77783,178877.8,0.4348,31.95
217,2023-09-01,72673,193939.6,0.3747,29.62
217,2023-10-01,87084,218993.0,0.3977,28.88
217,2023-11-01,80876,208051.2,0.3887,29.4
217,2023-12-01,79056,199534.8,0.3962,31.61
217,2024-01-01,77108,187364.6,0.4115,31.74
217,2024-02-01,69529,172914.0,0.4021,31.57
217,2024-03-01,90804,201666.4,0.4503,32.51
217,2024-04-01,84878,188518.6,0.4502,33.75
217,2024-05-01,93320,197137.4,0.4734,33.94
217,2024-06-01,79524,186160.8,0.4272,36.9
217,2024-07-01,72341,176085.4,0.4108,40.21
217,2024-08-01,71654,178877.8,0.4006,39.92
217,2024-09-01,89416,193939.6,0.4611,48.3
217,2024-10-01,107777,218993.0,0.4921,51.73
217,2024-11-01,85815,208051.2,0.4125,52.11
217,2024-12-01,90955,199534.8,0.4558,52.82
217,2025-01-01,84921,187364.6,0.4532,53.98
217,2025-02-01,82997,172914.0,0.48,58.01
217,2025-03-01,114650,201666.4,0.5685,60.07
217,2025-04-01,102217,188518.6,0.5422,63.16
217,2025-05-01,56482,197137.4,0.2865,62.46
218,2020-07-01,89137,246176.4,0.3621,5.78
218,2020-08-01,90754,238166.6,0.3811,7.52
218,2020-09-01,106492,204259.4,0.5214,7.1
218,2020-10-01,113185,214974.4,0.5265,7.07
218,2020-11-01,107771,208277.8,0.5174,8.17
218,2020-12-01,110936,208163.8,0.5329,9.62
218,2021-01-01,102114,244123.8,0.4183,10.79
218,2021-02-01,91149,246109.4,0.3704,11.22
218,2021-03-01,122383,283787.8,0.4312,11.61
218,2021-04-01,119883,267932.2,0.4474,12.15
218,2021-05-01,123492,279818.6,0.4413,13.2
218,2021-06-01,125765,263420.2,0.4774,14.63
218,2021-07-01,124701,246176.4,0.5066,15.94
218,2021-08-01,122657,238166.6,0.515,16.17
218,2021-09-01,136091,204259.4,0.6663,15.46
218,2021-10-01,148139,214974.4,0.6891,15.27
218,2021-11-01,140703,208277.8,0.6756,15.31
218,2021-12-01,138461,208163.8,0.6652,16.52
218,2022-01-01,116770,244123.8,0.4783,16.66
218,2022-02-01,117292,246109.4,0.4766,17.77
218,2022-03-01,142848,283787.8,0.5034,18.32
218,2022-04-01,130436,267932.2,0.4868,19.41
218,2022-05-01,139285,279818.6,0.4978,19.81
218,2022-06-01,132000,263420.2,0.5011,21.46
218,2022-07-01,107429,246176.4,0.4364,23.44
218,2022-08-01,110642,238166.6,0.4646,23.62
218,2022-09-01,130208,204259.4,0.6375,22.96
218,2022-10-01,135907,214974.4,0.6322,23.11
218,2022-11-01,115469,208277.8,0.5544,23.56
218,2022-12-01,112960,208163.8,0.5426,24.23
218,2023-01-01,116184,244123.8,0.4759,24.66
218,2023-02-01,110190,246109.4,0.4477,24.73
218,2023-03-01,132275,283787.8,0.4661,24.69
218,2023-04-01,110609,267932.2,0.4128,26.01
218,2023-05-01,126928,279818.6,0.4536,25.83
218,2023-06-01,110767,263420.2,0.4205,27.29
218,2023-07-01,103583,246176.4,0.4208,30.32
218,2023-08-01,117874,238166.6,0.4949,29.95
218,2023-09-01,107580,204259.4,0.5267,28.88
218,2023-10-01,129038,214974.4,0.6002,28.54
218,2023-11-01,124978,208277.8,0.6001,30.86
218,2023-12-01,124566,208163.8,0.5984,33.35
218,2024-01-01,112590,244123.8,0.4612,32.69
218,2024-02-01,99290,246109.4,0.4034,32.21
218,2024-03-01,128595,283787.8,0.4531,32.71
218,2024-04-01,120455,267932.2,0.4496,33.71
218,2024-05-01,129920,279818.6,0.4643,34.6
218,2024-06-01,114716,263420.2,0.4355,36.65
218,2024-07-01,110566,246176.4,0.4491,39.11
218,2024-08-01,110583,238166.6,0.4643,39.18
218,2024-09-01,130676,204259.4,0.6398,46.66
218,2024-10-01,142071,214974.4,0.6609,48.77
218,2024-11-01,122818,208277.8,0.5897,49.07
218,2024-12-01,131366,208163.8,0.6311,50.33
218,2025-01-01,124762,244123.8,0.5111,51.76
218,2025-02-01,130069,246109.4,0.5285,53.19
218,2025-03-01,160665,283787.8,0.5661,54.35
218,2025-04-01,146352,267932.2,0.5462,56.77
218,2025-05-01,80664,279818.6,0.2883,55.06
220,2020-07-01,33199,99397.4,0.334,6.1
220,2020-08-01,30121,99636.4,0.3023,7.53
220,2020-09-01,38825,101073.6,0.3841,6.34
220,2020-10-01,41900,108705.0,0.3854,7.03
220,2020-11-01,39934,103333.4,0.3865,7.81
220,2020-12-01,40951,101011.8,0.4054,9.31
220,2021-01-01,38363,100981.6,0.3799,9.55
220,2021-02-01,34988,94735.6,0.3693,10.56
220,2021-03-01,45672,107628.4,0.4243,11.43
220,2021-04-01,45555,102918.2,0.4426,12.02
220,2021-05-01,46449,107558.0,0.4319,12.78
220,2021-06-01,47726,103220.4,0.4624,14.3
220,2021-07-01,48674,99397.4,0.4897,15.56
220,2021-08-01,47150,99636.4,0.4732,15.38
220,2021-09-01,51257,101073.6,0.5071,13.75
220,2021-10-01,57778,108705.0,0.5315,13.14
220,2021-11-01,54690,103333.4,0.5293,13.51
220,2021-12-01,53738,101011.8,0.532,14.27
220,2022-01-01,46736,100981.6,0.4628,15.43
220,2022-02-01,48660,94735.6,0.5136,15.92
220,2022-03-01,57165,107628.4,0.5311,15.81
220,2022-04-01,53075,102918.2,0.5157,17.31
220,2022-05-01,57477,107558.0,0.5344,18.03
220,2022-06-01,55258,103220.4,0.5353,20.24
220,2022-07-01,47990,99397.4,0.4828,21.85
220,2022-08-01,50979,99636.4,0.5117,22.1
220,2022-09-01,53232,101073.6,0.5267,21.88
220,2022-10-01,55257,108705.0,0.5083,21.26
220,2022-11-01,52086,103333.4,0.5041,21.95
220,2022-12-01,50104,101011.8,0.496,23.11
220,2023-01-01,47476,100981.6,0.4701,22.89
220,2023-02-01,45385,94735.6,0.4791,23.32
220,2023-03-01,56708,107628.4,0.5269,22.76
220,2023-04-01,48722,102918.2,0.4734,24.0
220,2023-05-01,54312,107558.0,0.505,23.52
220,2023-06-01,48998,103220.4,0.4747,25.37
220,2023-07-01,44729,99397.4,0.45,27.1
220,2023-08-01,47948,99636.4,0.4812,27.54
220,2023-09-01,47080,101073.6,0.4658,25.12
220,2023-10-01,51684,108705.0,0.4755,23.67
220,2023-11-01,47784,103333.4,0.4624,25.01
220,2023-12-01,46417,101011.8,0.4595,26.51
220,2024-01-01,45416,100981.6,0.4497,26.09
220,2024-02-01,41486,94735.6,0.4379,26.28
220,2024-03-01,47005,107628.4,0.4367,26.65
220,2024-04-01,46234,102918.2,0.4492,28.3
220,2024-05-01,49413,107558.0,0.4594,28.61
220,2024-06-01,43138,103220.4,0.4179,31.24
220,2024-07-01,40767,99397.4,0.4101,33.4
220,2024-08-01,40765,99636.4,0.4091,34.36
220,2024-09-01,51036,101073.6,0.5049,43.89
220,2024-10-01,55943,108705.0,0.5146,47.0
220,2024-11-01,48820,103333.4,0.4725,46.95
220,2024-12-01,49993,101011.8,0.4949,46.96
220,2025-01-01,48174,100981.6,0.4771,48.53
220,2025-02-01,46729,94735.6,0.4933,50.53
220,2025-03-01,54682,107628.4,0.5081,54.66
220,2025-04-01,52051,102918.2,0.5058,58.05
220,2025-05-01,28358,107558.0,0.2637,57.64
221,2020-07-01,74929,261894.4,0.2861,0.0
221,2020-08-01,75376,261933.6,0.2878,1.48
221,2020-09-01,91966,265957.2,0.3458,3.9
221,2020-10-01,103314,293228.4,0.3523,4.11
221,2020-11-01,94412,269023.0,0.3509,4.97
221,2020-12-01,93709,272215.0,0.3442,5.35
221,2021-01-01,91515,238829.6,0.3832,6.21
221,2021-02-01,84411,234985.8,0.3592,8.11
221,2021-03-01,108555,279845.6,0.3879,9.26
221,2021-04-01,107134,273516.6,0.3917,10.55
221,2021-05-01,117207,283006.8,0.4141,12.49
221,2021-06-01,132922,272022.2,0.4886,14.32
221,2021-07-01,129114,261894.4,0.493,15.5
221,2021-08-01,126650,261933.6,0.4835,16.49
221,2021-09-01,140637,265957.2,0.5288,17.24
221,2021-10-01,160594,293228.4,0.5477,17.63
221,2021-11-01,158403,269023.0,0.5888,18.31
221,2021-12-01,168118,272215.0,0.6176,17.94
221,2022-01-01,130382,238829.6,0.5459,19.02
221,2022-02-01,141587,234985.8,0.6025,20.65
221,2022-03-01,176352,279845.6,0.6302,21.55
221,2022-04-01,191678,273516.6,0.7008,22.04
221,2022-05-01,203896,283006.8,0.7205,23.27
221,2022-06-01,200323,272022.2,0.7364,25.81
221,2022-07-01,173781,261894.4,0.6636,26.74
221,2022-08-01,186091,261933.6,0.7105,27.25
221,2022-09-01,197109,265957.2,0.7411,26.83
221,2022-10-01,214451,293228.4,0.7313,27.28
221,2022-11-01,195940,269023.0,0.7283,28.63
221,2022-12-01,206917,272215.0,0.7601,29.5
221,2023-01-01,176173,238829.6,0.7377,31.46
221,2023-02-01,152580,234985.8,0.6493,32.49
221,2023-03-01,202495,279845.6,0.7236,31.99
221,2023-04-01,190546,273516.6,0.6967,32.32
221,2023-05-01,199605,283006.8,0.7053,33.77
221,2023-06-01,172738,272022.2,0.635,35.62
221,2023-07-01,167706,261894.4,0.6404,37.34
221,2023-08-01,149813,261933.6,0.572,37.5
221,2023-09-01,40171,265957.2,0.151,32.06
221,2023-10-01,45526,293228.4,0.1553,32.0
221,2023-11-01,46116,269023.0,0.1714,33.53
221,2023-12-01,47379,272215.0,0.174,33.03
221,2024-01-01,36457,238829.6,0.1526,34.54
221,2024-02-01,27713,234985.8,0.1179,32.39
221,2024-03-01,38018,279845.6,0.1359,35.41
221,2024-04-01,145419,273516.6,0.5317,38.46
221,2024-05-01,161360,283006.8,0.5702,41.04
221,2024-06-01,159538,272022.2,0.5865,44.13
221,2024-07-01,162683,261894.4,0.6212,44.4
221,2024-08-01,172176,261933.6,0.6573,45.15
221,2024-09-01,194799,265957.2,0.7324,51.43
221,2024-10-01,231399,293228.4,0.7891,51.86
221,2024-11-01,209708,269023.0,0.7795,53.17
221,2024-12-01,224205,272215.0,0.8236,52.31
221,2025-01-01,196835,238829.6,0.8242,55.21
221,2025-02-01,181386,234985.8,0.7719,59.9
221,2025-03-01,233058,279845.6,0.8328,62.56
221,2025-04-01,243923,273516.6,0.8918,64.44
221,2025-05-01,122945,283006.8,0.4344,65.4
222,2020-07-01,48869,186161.2,0.2625,0.0
222,2020-08-01,57862,186650.8,0.31,0.12
222,2020-09-01,67546,190399.8,0.3548,6.38
222,2020-10-01,74806,202572.4,0.3693,7.97
222,2020-11-01,66403,185184.6,0.3586,9.47
222,2020-12-01,62745,177612.0,0.3533,9.6
222,2021-01-01,61743,159672.2,0.3867,11.3
222,2021-02-01,56657,160100.2,0.3539,12.54
222,2021-03-01,76723,189304.2,0.4053,13.79
222,2021-04-01,83218,195546.8,0.4256,15.5
222,2021-05-01,94222,196117.2,0.4804,16.55
222,2021-06-01,106881,192688.0,0.5547,17.12
222,2021-07-01,113060,186161.2,0.6073,19.62
222,2021-08-01,111449,186650.8,0.5971,20.8
222,2021-09-01,120850,190399.8,0.6347,20.89
222,2021-10-01,135715,202572.4,0.67,21.3
222,2021-11-01,136747,185184.6,0.7384,21.89
222,2021-12-01,131995,177612.0,0.7432,22.1
222,2022-01-01,102741,159672.2,0.6434,21.56
222,2022-02-01,114504,160100.2,0.7152,24.36
222,2022-03-01,138227,189304.2,0.7302,25.85
222,2022-04-01,155288,195546.8,0.7941,29.11
222,2022-05-01,157503,196117.2,0.8031,29.95
222,2022-06-01,161564,192688.0,0.8385,31.26
222,2022-07-01,155630,186161.2,0.836,32.3
222,2022-08-01,152730,186650.8,0.8183,32.87
222,2022-09-01,159198,190399.8,0.8361,34.48
222,2022-10-01,169202,202572.4,0.8353,34.84
222,2022-11-01,157172,185184.6,0.8487,36.6
222,2022-12-01,155063,177612.0,0.873,36.42
222,2023-01-01,150929,159672.2,0.9452,37.74
222,2023-02-01,126655,160100.2,0.7911,38.38
222,2023-03-01,168652,189304.2,0.8909,38.33
222,2023-04-01,186760,195546.8,0.9551,39.54
222,2023-05-01,188822,196117.2,0.9628,39.3
222,2023-06-01,170513,192688.0,0.8849,40.29
222,2023-07-01,174910,186161.2,0.9396,40.41
222,2023-08-01,146264,186650.8,0.7836,40.3
222,2023-09-01,79266,190399.8,0.4163,41.05
222,2023-10-01,102159,202572.4,0.5043,43.4
222,2023-11-01,98509,185184.6,0.532,45.88
222,2023-12-01,96867,177612.0,0.5454,47.66
222,2024-01-01,84992,159672.2,0.5323,46.77
222,2024-02-01,68944,160100.2,0.4306,46.85
222,2024-03-01,92272,189304.2,0.4874,49.65
222,2024-04-01,177014,195546.8,0.9052,51.38
222,2024-05-01,184128,196117.2,0.9389,53.34
222,2024-06-01,172820,192688.0,0.8969,56.28
222,2024-07-01,169181,186161.2,0.9088,56.8
222,2024-08-01,179032,186650.8,0.9592,59.77
222,2024-09-01,187251,190399.8,0.9835,65.09
222,2024-10-01,214121,202572.4,1.057,65.05
222,2024-11-01,183924,185184.6,0.9932,67.45
222,2024-12-01,179640,177612.0,1.0114,67.15
222,2025-01-01,163293,159672.2,1.0227,69.67
222,2025-02-01,144798,160100.2,0.9044,71.33
222,2025-03-01,183587,189304.2,0.9698,73.06
222,2025-04-01,211901,195546.8,1.0836,74.1
222,2025-05-01,101685,196117.2,0.5185,73.61
223,2020-07-01,124375,406661.0,0.3058,4.73
223,2020-08-01,139945,409200.0,0.342,6.24
223,2020-09-01,168097,444839.4,0.3779,6.77
223,2020-10-01,193078,490344.6,0.3938,8.02
223,2020-11-01,170582,455522.6,0.3745,9.0
223,2020-12-01,174984,430249.8,0.4067,9.91
223,2021-01-01,164266,395762.4,0.4151,11.19
223,2021-02-01,151250,403987.8,0.3744,13.13
223,2021-03-01,193939,456660.8,0.4247,14.39
223,2021-04-01,199064,440472.4,0.4519,16.32
223,2021-05-01,226418,456436.2,0.4961,18.56
223,2021-06-01,256835,429058.8,0.5986,20.46
223,2021-07-01,251303,406661.0,0.618,22.65
223,2021-08-01,254270,409200.0,0.6214,23.92
223,2021-09-01,299701,444839.4,0.6737,25.23
223,2021-10-01,322369,490344.6,0.6574,27.14
223,2021-11-01,340330,455522.6,0.7471,27.25
223,2021-12-01,307816,430249.8,0.7154,27.08
223,2022-01-01,249870,395762.4,0.6314,28.05
223,2022-02-01,302961,403987.8,0.7499,29.84
223,2022-03-01,352808,456660.8,0.7726,32.02
223,2022-04-01,334335,440472.4,0.759,33.7
223,2022-05-01,346592,456436.2,0.7593,35.09
223,2022-06-01,336064,429058.8,0.7833,37.02
223,2022-07-01,292800,406661.0,0.72,38.57
223,2022-08-01,324222,409200.0,0.7923,39.43
223,2022-09-01,374548,444839.4,0.842,40.68
223,2022-10-01,411642,490344.6,0.8395,41.4
223,2022-11-01,381068,455522.6,0.8366,42.64
223,2022-12-01,371654,430249.8,0.8638,43.94
223,2023-01-01,343365,395762.4,0.8676,45.44
223,2023-02-01,339816,403987.8,0.8412,45.88
223,2023-03-01,409815,456660.8,0.8974,45.96
223,2023-04-01,371926,440472.4,0.8444,46.89
223,2023-05-01,403560,456436.2,0.8842,47.22
223,2023-06-01,366362,429058.8,0.8539,48.78
223,2023-07-01,368575,406661.0,0.9063,49.44
223,2023-08-01,325956,409200.0,0.7966,49.4
223,2023-09-01,200855,444839.4,0.4515,52.45
223,2023-10-01,216404,490344.6,0.4413,52.19
223,2023-11-01,208282,455522.6,0.4572,54.41
223,2023-12-01,195058,430249.8,0.4534,55.23
223,2024-01-01,184547,395762.4,0.4663,55.01
223,2024-02-01,182140,403987.8,0.4509,56.63
223,2024-03-01,196912,456660.8,0.4312,57.31
223,2024-04-01,317095,440472.4,0.7199,55.15
223,2024-05-01,361167,456436.2,0.7913,55.85
223,2024-06-01,334530,429058.8,0.7797,57.87
223,2024-07-01,316843,406661.0,0.7791,59.23
223,2024-08-01,322761,409200.0,0.7888,59.76
223,2024-09-01,389081,444839.4,0.8747,63.2
223,2024-10-01,434788,490344.6,0.8867,63.73
223,2024-11-01,389553,455522.6,0.8552,65.01
223,2024-12-01,373214,430249.8,0.8674,65.89
223,2025-01-01,351070,395762.4,0.8871,66.61
223,2025-02-01,339800,403987.8,0.8411,69.29
223,2025-03-01,385365,456660.8,0.8439,70.86
223,2025-04-01,395231,440472.4,0.8973,73.23
223,2025-05-01,210459,456436.2,0.4611,72.0
224,2020-07-01,61095,313904.8,0.1946,0.0
224,2020-08-01,65898,299938.8,0.2197,4.07
224,2020-09-01,81690,295424.8,0.2765,8.51
224,2020-10-01,96837,332590.8,0.2912,10.64
224,2020-11-01,79904,314839.0,0.2538,11.92
224,2020-12-01,90772,360641.4,0.2517,12.93
224,2021-01-01,78047,334403.8,0.2334,14.35
224,2021-02-01,73395,306912.8,0.2391,16.53
224,2021-03-01,94749,381069.0,0.2486,17.74
224,2021-04-01,99358,364688.0,0.2724,19.6
224,2021-05-01,122813,370881.2,0.3311,22.48
224,2021-06-01,157424,372675.4,0.4224,23.15
224,2021-07-01,163703,313904.8,0.5215,25.56
224,2021-08-01,157346,299938.8,0.5246,26.26
224,2021-09-01,171127,295424.8,0.5793,28.22
224,2021-10-01,198452,332590.8,0.5967,29.06
224,2021-11-01,224235,314839.0,0.7122,30.77
224,2021-12-01,228228,360641.4,0.6328,30.18
224,2022-01-01,150915,334403.8,0.4513,30.49
224,2022-02-01,184918,306912.8,0.6025,32.63
224,2022-03-01,212394,381069.0,0.5574,34.86
224,2022-04-01,234912,364688.0,0.6441,36.28
224,2022-05-01,252234,370881.2,0.6801,38.22
224,2022-06-01,265399,372675.4,0.7121,39.82
224,2022-07-01,229485,313904.8,0.7311,40.42
224,2022-08-01,248371,299938.8,0.8281,40.37
224,2022-09-01,261952,295424.8,0.8867,43.62
224,2022-10-01,304031,332590.8,0.9141,45.06
224,2022-11-01,281928,314839.0,0.8955,46.33
224,2022-12-01,345699,360641.4,0.9586,47.0
224,2023-01-01,259357,334403.8,0.7756,49.45
224,2023-02-01,218840,306912.8,0.713,49.28
224,2023-03-01,286549,381069.0,0.752,49.74
224,2023-04-01,300453,364688.0,0.8239,49.12
224,2023-05-01,312245,370881.2,0.8419,51.25
224,2023-06-01,282455,372675.4,0.7579,52.57
224,2023-07-01,291997,313904.8,0.9302,51.56
224,2023-08-01,234779,299938.8,0.7828,51.43
224,2023-09-01,86411,295424.8,0.2925,58.03
224,2023-10-01,102442,332590.8,0.308,57.68
224,2023-11-01,97053,314839.0,0.3083,59.98
224,2023-12-01,99641,360641.4,0.2763,60.54
224,2024-01-01,89585,334403.8,0.2679,62.16
224,2024-02-01,68927,306912.8,0.2246,62.47
224,2024-03-01,98397,381069.0,0.2582,62.81
224,2024-04-01,262965,364688.0,0.7211,59.31
224,2024-05-01,293215,370881.2,0.7906,61.56
224,2024-06-01,291793,372675.4,0.783,63.37
224,2024-07-01,282946,313904.8,0.9014,62.9
224,2024-08-01,275383,299938.8,0.9181,62.76
224,2024-09-01,283844,295424.8,0.9608,65.83
224,2024-10-01,344365,332590.8,1.0354,66.3
224,2024-11-01,323368,314839.0,1.0271,68.69
224,2024-12-01,375400,360641.4,1.0409,69.45
224,2025-01-01,281950,334403.8,0.8431,68.97
224,2025-02-01,232766,306912.8,0.7584,71.25
224,2025-03-01,313376,381069.0,0.8224,71.25
224,2025-04-01,329599,364688.0,0.9038,73.12
224,2025-05-01,176658,370881.2,0.4763,73.74
225,2020-07-01,243949,1444489.4,0.1689,5.58
225,2020-08-01,265462,1498229.6,0.1772,7.07
225,2020-09-01,304019,1372284.2,0.2215,7.79
225,2020-10-01,351299,1575138.4,0.223,8.89
225,2020-11-01,329637,1541623.4,0.2138,10.13
225,2020-12-01,416667,1913020.2,0.2178,12.5
225,2021-01-01,319161,1421753.2,0.2245,12.75
225,2021-02-01,294357,1284575.2,0.2291,14.33
225,2021-03-01,372362,1513992.6,0.2459,15.21
225,2021-04-01,374746,1472357.6,0.2545,16.67
225,2021-05-01,393990,1513783.2,0.2603,18.69
225,2021-06-01,495612,1504023.8,0.3295,20.21
225,2021-07-01,503408,1444489.4,0.3485,22.07
225,2021-08-01,521457,1498229.6,0.348,22.85
225,2021-09-01,550236,1372284.2,0.401,25.02
225,2021-10-01,637732,1575138.4,0.4049,25.89
225,2021-11-01,733190,1541623.4,0.4756,27.72
225,2021-12-01,890222,1913020.2,0.4653,27.74
225,2022-01-01,497121,1421753.2,0.3497,26.9
225,2022-02-01,586626,1284575.2,0.4567,29.4
225,2022-03-01,751853,1513992.6,0.4966,31.78
225,2022-04-01,730712,1472357.6,0.4963,32.56
225,2022-05-01,799462,1513783.2,0.5281,34.15
225,2022-06-01,829528,1504023.8,0.5515,35.62
225,2022-07-01,732470,1444489.4,0.5071,36.88
225,2022-08-01,823906,1498229.6,0.5499,37.4
225,2022-09-01,821815,1372284.2,0.5989,40.68
225,2022-10-01,906430,1575138.4,0.5755,41.83
225,2022-11-01,935660,1541623.4,0.6069,43.45
225,2022-12-01,1298492,1913020.2,0.6788,44.62
225,2023-01-01,906671,1421753.2,0.6377,46.24
225,2023-02-01,819365,1284575.2,0.6378,47.11
225,2023-03-01,968521,1513992.6,0.6397,47.5
225,2023-04-01,891868,1472357.6,0.6057,46.48
225,2023-05-01,977938,1513783.2,0.646,48.72
225,2023-06-01,899722,1504023.8,0.5982,49.58
225,2023-07-01,861585,1444489.4,0.5965,50.17
225,2023-08-01,929443,1498229.6,0.6204,49.55
225,2023-09-01,864781,1372284.2,0.6302,51.5
225,2023-10-01,971112,1575138.4,0.6165,51.51
225,2023-11-01,989265,1541623.4,0.6417,53.69
225,2023-12-01,1264559,1913020.2,0.661,55.47
225,2024-01-01,920042,1421753.2,0.6471,55.41
225,2024-02-01,851569,1284575.2,0.6629,56.1
225,2024-03-01,957471,1513992.6,0.6324,56.34
225,2024-04-01,1014080,1472357.6,0.6887,56.34
225,2024-05-01,1060681,1513783.2,0.7007,58.33
225,2024-06-01,969709,1504023.8,0.6447,62.35
225,2024-07-01,1024731,1444489.4,0.7094,64.02
225,2024-08-01,1004393,1498229.6,0.6704,63.61
225,2024-09-01,1001288,1372284.2,0.7297,66.61
225,2024-10-01,1154937,1575138.4,0.7332,67.46
225,2024-11-01,1059839,1541623.4,0.6875,69.18
225,2024-12-01,1490499,1913020.2,0.7791,70.9
225,2025-01-01,1035364,1421753.2,0.7282,71.38
225,2025-02-01,903683,1284575.2,0.7035,73.0
225,2025-03-01,1095950,1513992.6,0.7239,73.65
225,2025-04-01,1143748,1472357.6,0.7768,75.1
225,2025-05-01,563827,1513783.2,0.3725,73.13
228,2020-07-01,128031,601633.8,0.2128,5.62
228,2020-08-01,143819,538409.4,0.2671,7.1
228,2020-09-01,168633,534248.2,0.3156,8.05
228,2020-10-01,198692,586288.4,0.3389,9.77
228,2020-11-01,180128,549586.4,0.3278,10.95
228,2020-12-01,185524,638414.0,0.2906,12.05
228,2021-01-01,169065,605788.0,0.2791,13.79
228,2021-02-01,161731,596375.6,0.2712,16.11
228,2021-03-01,205234,693371.4,0.296,16.82
228,2021-04-01,217756,667614.2,0.3262,19.05
228,2021-05-01,232022,666982.4,0.3479,20.74
228,2021-06-01,285647,678699.0,0.4209,23.34
228,2021-07-01,296722,601633.8,0.4932,25.42
228,2021-08-01,278967,538409.4,0.5181,26.08
228,2021-09-01,315585,534248.2,0.5907,27.93
228,2021-10-01,353792,586288.4,0.6034,29.02
228,2021-11-01,371224,549586.4,0.6755,29.89
228,2021-12-01,347597,638414.0,0.5445,29.13
228,2022-01-01,265374,605788.0,0.4381,30.54
